family,method,n_splits,n_predictions,rmse_mean,rmse_median,rmse_std,rmse_worst,pooled_rmse,pooled_mae,pooled_r2
state_random,LocalE123_w0p10,8,328,0.4689870407341108,0.45044321328185133,0.08079742842098744,0.6522438224975907,0.4750379361283186,0.3493684125679173,0.7015091901011221
state_random,ExtraTreesStack,8,328,0.4697324863381013,0.44150480343320553,0.08073945951591492,0.6510449678595766,0.47576529035221904,0.33920663545382335,0.7005944220470174
state_random,RidgeStack,8,328,0.46981473218009046,0.4520462430227939,0.08526077928989277,0.6606001250511219,0.4765360510999456,0.34552505582773807,0.6996235357690062
state_random,MoE_Support,8,328,0.46997189193113154,0.44794602512978543,0.08359019354939588,0.6623169487783361,0.47643203566274744,0.3549775510932927,0.6997546502117657
state_random,Local04D,8,328,0.47098064250416155,0.45400757877652287,0.08090341773781393,0.6534650801888845,0.4770219682992437,0.3505872306206638,0.6990106440240194
state_random,ElasticNetStack,8,328,0.4710834312629598,0.4536768845672581,0.08314426483707178,0.6595880971934335,0.47746041394954286,0.3441405412403072,0.6984570924881062
state_random,HuberStack,8,328,0.4711285844895717,0.4433520672859265,0.08990663516138112,0.6715037990980116,0.47857595613281073,0.3455949857886293,0.6970463920888974
state_random,ExtraTrees_C1,8,328,0.4811814056586713,0.4639956469044025,0.08818529188449682,0.6693468261729487,0.4882008911742321,0.3645993047691642,0.6847380820892486
state_random,E13_PLS_CatBoost,8,328,0.4912728614360561,0.48294475690110267,0.07907786637293784,0.6690021988028637,0.49681049678414063,0.37626775926512884,0.6735205095460108
state_random,E123_PLS_Ridge_CatBoost,8,328,0.49154895614642297,0.4790992176464425,0.07732541224513449,0.6667561010015047,0.4968422216812477,0.37791670533374966,0.6734788121221025
state_random,CatBoost_C1,8,328,0.49534400036683407,0.4772647767953315,0.07707440879767069,0.6570291001889494,0.500563267858809,0.3762937067097777,0.6685696068571167
state_random,Ridge_C3,8,328,0.5055916155411815,0.48523812237993824,0.07408727462867469,0.6739237634842057,0.510319204454142,0.3931619790678538,0.6555246089703093
state_random,HistGBStack,8,328,0.5187603042210724,0.5085122917956131,0.06544633351961308,0.6515807525425564,0.5223600989598125,0.40246072157015045,0.6390771579366585
state_random,PLS_C0,8,328,0.5241002855869814,0.5078384413451102,0.07476715824613037,0.6951781539864137,0.5287461312487612,0.401184162779377,0.6301984024115412
