protocol,fold,rank,operation,left,right,formula,abs_spearman_train,signed_spearman_train,expression_key
fold_municipality_grouped,2,17,difference,soilgrids__soc__depth_weighted_0_30cm,agro_anomaly__s2_ndvi__season_mean_delta,(soilgrids__soc__depth_weighted_0_30cm) - (agro_anomaly__s2_ndvi__season_mean_delta),0.621941924694015,0.621941924694015,difference::soilgrids__soc__depth_weighted_0_30cm::agro_anomaly__s2_ndvi__season_mean_delta
fold_municipality_grouped,2,18,reverse_difference,soilgrids__soc__depth_weighted_0_30cm,agro_anomaly__s2_ndvi__season_mean_delta,(agro_anomaly__s2_ndvi__season_mean_delta) - (soilgrids__soc__depth_weighted_0_30cm),0.621941924694015,-0.621941924694015,reverse_difference::soilgrids__soc__depth_weighted_0_30cm::agro_anomaly__s2_ndvi__season_mean_delta
fold_municipality_grouped,2,19,sum,soilgrids__soc__depth_weighted_0_30cm,siap_hist__yield_mean_recent,(soilgrids__soc__depth_weighted_0_30cm) + (siap_hist__yield_mean_recent),0.6194841430646523,0.6194841430646523,sum::soilgrids__soc__depth_weighted_0_30cm::siap_hist__yield_mean_recent
fold_municipality_grouped,2,20,difference,soilgrids__soc__depth_weighted_0_30cm,siap_hist__yield_mean_recent,(soilgrids__soc__depth_weighted_0_30cm) - (siap_hist__yield_mean_recent),0.6194742135511537,0.6194742135511537,difference::soilgrids__soc__depth_weighted_0_30cm::siap_hist__yield_mean_recent
fold_municipality_grouped,3,1,symmetric_change,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,2*((siap_hist__yield_trend_recent)-(siap_hist__yield_mean_recent)) / (abs(siap_hist__yield_trend_recent)+abs(siap_hist__yield_mean_recent)+eps),0.7617989370767759,0.7617989370767759,symmetric_change::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_municipality_grouped,3,2,product,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,(siap_hist__yield_trend_recent) * (siap_hist__yield_mean_recent),0.7348898158937808,0.7348898158937808,product::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_municipality_grouped,3,3,reverse_safe_ratio,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,(siap_hist__yield_mean_recent) / (abs(siap_hist__yield_trend_recent) + eps),0.7245597138568409,-0.7245597138568409,reverse_safe_ratio::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_municipality_grouped,3,4,symmetric_change,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,2*((siap_hist__yield_trend_recent)-(clim_official_2025__prec__season_sum)) / (abs(siap_hist__yield_trend_recent)+abs(clim_official_2025__prec__season_sum)+eps),0.7244307895003502,0.7244307895003502,symmetric_change::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_municipality_grouped,3,5,safe_ratio,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,(siap_hist__yield_trend_recent) / (abs(siap_hist__yield_mean_recent) + eps),0.7227988287711594,0.7227988287711594,safe_ratio::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_municipality_grouped,3,6,symmetric_change,siap_hist__yield_trend_recent,agro_water__2025__precip_minus_aeti_season,2*((siap_hist__yield_trend_recent)-(agro_water__2025__precip_minus_aeti_season)) / (abs(siap_hist__yield_trend_recent)+abs(agro_water__2025__precip_minus_aeti_season)+eps),0.7221198180424069,0.7221198180424069,symmetric_change::siap_hist__yield_trend_recent::agro_water__2025__precip_minus_aeti_season
fold_municipality_grouped,3,7,reverse_safe_ratio,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(soilgrids__soc__depth_weighted_0_30cm) + eps),0.7199317410588674,-0.7199317410588674,reverse_safe_ratio::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_municipality_grouped,3,8,safe_ratio,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(soilgrids__soc__depth_weighted_0_30cm) / (abs(clim_official_2025__prec__season_sum) + eps),0.7199317410588674,0.7199317410588674,safe_ratio::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_municipality_grouped,3,9,symmetric_change,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,2*((soilgrids__soc__depth_weighted_0_30cm)-(clim_official_2025__prec__season_sum)) / (abs(soilgrids__soc__depth_weighted_0_30cm)+abs(clim_official_2025__prec__season_sum)+eps),0.7199317410588674,0.7199317410588674,symmetric_change::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_municipality_grouped,3,10,safe_ratio,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,(siap_hist__yield_trend_recent) / (abs(clim_official_2025__prec__season_sum) + eps),0.7172905279130602,0.7172905279130602,safe_ratio::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_municipality_grouped,3,11,sum,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,(siap_hist__yield_trend_recent) + (siap_hist__yield_mean_recent),0.7162702042838133,0.7162702042838133,sum::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_municipality_grouped,3,12,reverse_safe_ratio,siap_hist__yield_trend_recent,agro_thermal__2025__gdd_proxy_base5p0c,(agro_thermal__2025__gdd_proxy_base5p0c) / (abs(siap_hist__yield_trend_recent) + eps),0.7148735551897933,-0.7148735551897933,reverse_safe_ratio::siap_hist__yield_trend_recent::agro_thermal__2025__gdd_proxy_base5p0c
fold_municipality_grouped,3,13,reverse_safe_ratio,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(siap_hist__yield_trend_recent) + eps),0.7148386110058426,-0.7148386110058426,reverse_safe_ratio::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_municipality_grouped,3,14,safe_ratio,siap_hist__yield_trend_recent,agro_water__2025__precip_minus_aeti_season,(siap_hist__yield_trend_recent) / (abs(agro_water__2025__precip_minus_aeti_season) + eps),0.7104132712200047,0.7104132712200047,safe_ratio::siap_hist__yield_trend_recent::agro_water__2025__precip_minus_aeti_season
fold_municipality_grouped,3,15,product,siap_hist__yield_trend_recent,soilgrids__nitrogen__depth_weighted_0_30cm,(siap_hist__yield_trend_recent) * (soilgrids__nitrogen__depth_weighted_0_30cm),0.7096016488909119,0.7096016488909119,product::siap_hist__yield_trend_recent::soilgrids__nitrogen__depth_weighted_0_30cm
fold_municipality_grouped,3,16,safe_ratio,siap_hist__yield_trend_recent,agro_thermal__2025__gdd_proxy_base5p0c,(siap_hist__yield_trend_recent) / (abs(agro_thermal__2025__gdd_proxy_base5p0c) + eps),0.7078323021236976,0.7078323021236976,safe_ratio::siap_hist__yield_trend_recent::agro_thermal__2025__gdd_proxy_base5p0c
fold_municipality_grouped,3,17,product,siap_hist__yield_trend_recent,soilgrids__soc__depth_weighted_0_30cm,(siap_hist__yield_trend_recent) * (soilgrids__soc__depth_weighted_0_30cm),0.7076209075840576,0.7076209075840576,product::siap_hist__yield_trend_recent::soilgrids__soc__depth_weighted_0_30cm
fold_municipality_grouped,3,18,symmetric_change,siap_hist__yield_trend_recent,soilgrids__cec__depth_weighted_0_30cm,2*((siap_hist__yield_trend_recent)-(soilgrids__cec__depth_weighted_0_30cm)) / (abs(siap_hist__yield_trend_recent)+abs(soilgrids__cec__depth_weighted_0_30cm)+eps),0.7053680781647536,0.7053680781647536,symmetric_change::siap_hist__yield_trend_recent::soilgrids__cec__depth_weighted_0_30cm
fold_municipality_grouped,3,19,reverse_safe_ratio,siap_hist__yield_trend_recent,soilgrids__cec__depth_weighted_0_30cm,(soilgrids__cec__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.7008615754256059,-0.7008615754256059,reverse_safe_ratio::siap_hist__yield_trend_recent::soilgrids__cec__depth_weighted_0_30cm
fold_municipality_grouped,3,20,reverse_safe_ratio,siap_hist__yield_trend_recent,agro_water__2025__precip_minus_aeti_season,(agro_water__2025__precip_minus_aeti_season) / (abs(siap_hist__yield_trend_recent) + eps),0.699194377659011,-0.699194377659011,reverse_safe_ratio::siap_hist__yield_trend_recent::agro_water__2025__precip_minus_aeti_season
fold_municipality_grouped,4,1,reverse_safe_ratio,agro_pheno__y2025_s2_ndvi__auc,soilgrids__cec__depth_weighted_0_30cm,(soilgrids__cec__depth_weighted_0_30cm) / (abs(agro_pheno__y2025_s2_ndvi__auc) + eps),0.5660797840472358,-0.5660797840472358,reverse_safe_ratio::agro_pheno__y2025_s2_ndvi__auc::soilgrids__cec__depth_weighted_0_30cm
fold_municipality_grouped,4,2,safe_ratio,agro_pheno__y2025_s2_ndvi__auc,soilgrids__cec__depth_weighted_0_30cm,(agro_pheno__y2025_s2_ndvi__auc) / (abs(soilgrids__cec__depth_weighted_0_30cm) + eps),0.5660797840472358,0.5660797840472358,safe_ratio::agro_pheno__y2025_s2_ndvi__auc::soilgrids__cec__depth_weighted_0_30cm
fold_municipality_grouped,4,3,symmetric_change,agro_pheno__y2025_s2_ndvi__auc,soilgrids__cec__depth_weighted_0_30cm,2*((agro_pheno__y2025_s2_ndvi__auc)-(soilgrids__cec__depth_weighted_0_30cm)) / (abs(agro_pheno__y2025_s2_ndvi__auc)+abs(soilgrids__cec__depth_weighted_0_30cm)+eps),0.5660797840472358,0.5660797840472358,symmetric_change::agro_pheno__y2025_s2_ndvi__auc::soilgrids__cec__depth_weighted_0_30cm
fold_municipality_grouped,4,4,difference,agro_pheno__y2025_s2_ndvi__auc,siap_hist__yield_mean_recent,(agro_pheno__y2025_s2_ndvi__auc) - (siap_hist__yield_mean_recent),0.5520039501586433,0.5520039501586433,difference::agro_pheno__y2025_s2_ndvi__auc::siap_hist__yield_mean_recent
fold_municipality_grouped,4,5,reverse_difference,agro_pheno__y2025_s2_ndvi__auc,siap_hist__yield_mean_recent,(siap_hist__yield_mean_recent) - (agro_pheno__y2025_s2_ndvi__auc),0.5520039501586433,-0.5520039501586433,reverse_difference::agro_pheno__y2025_s2_ndvi__auc::siap_hist__yield_mean_recent
fold_municipality_grouped,4,6,reverse_safe_ratio,agro_pheno__y2025_s2_ndvi__auc,siap_hist__yield_mean_recent,(siap_hist__yield_mean_recent) / (abs(agro_pheno__y2025_s2_ndvi__auc) + eps),0.5499581733533503,-0.5499581733533503,reverse_safe_ratio::agro_pheno__y2025_s2_ndvi__auc::siap_hist__yield_mean_recent
fold_municipality_grouped,4,7,safe_ratio,agro_pheno__y2025_s2_ndvi__auc,siap_hist__yield_mean_recent,(agro_pheno__y2025_s2_ndvi__auc) / (abs(siap_hist__yield_mean_recent) + eps),0.5499581733533503,0.5499581733533503,safe_ratio::agro_pheno__y2025_s2_ndvi__auc::siap_hist__yield_mean_recent
fold_municipality_grouped,4,8,symmetric_change,agro_pheno__y2025_s2_ndvi__auc,siap_hist__yield_mean_recent,2*((agro_pheno__y2025_s2_ndvi__auc)-(siap_hist__yield_mean_recent)) / (abs(agro_pheno__y2025_s2_ndvi__auc)+abs(siap_hist__yield_mean_recent)+eps),0.5499581733533503,0.5499581733533503,symmetric_change::agro_pheno__y2025_s2_ndvi__auc::siap_hist__yield_mean_recent
fold_municipality_grouped,4,9,sum,agro_pheno__y2025_s2_ndvi__auc,agro_anomaly__s2_ndvi__season_mean_delta,(agro_pheno__y2025_s2_ndvi__auc) + (agro_anomaly__s2_ndvi__season_mean_delta),0.5397959994401009,0.5397959994401009,sum::agro_pheno__y2025_s2_ndvi__auc::agro_anomaly__s2_ndvi__season_mean_delta
fold_municipality_grouped,4,10,difference,agro_pheno__y2025_s2_ndvi__auc,sat_basic_2025__sentinel_2__ndvi_promedio__mean,(agro_pheno__y2025_s2_ndvi__auc) - (sat_basic_2025__sentinel_2__ndvi_promedio__mean),0.5374833821819436,0.5374833821819436,difference::agro_pheno__y2025_s2_ndvi__auc::sat_basic_2025__sentinel_2__ndvi_promedio__mean
fold_municipality_grouped,4,11,reverse_difference,agro_pheno__y2025_s2_ndvi__auc,sat_basic_2025__sentinel_2__ndvi_promedio__mean,(sat_basic_2025__sentinel_2__ndvi_promedio__mean) - (agro_pheno__y2025_s2_ndvi__auc),0.5374833821819436,-0.5374833821819436,reverse_difference::agro_pheno__y2025_s2_ndvi__auc::sat_basic_2025__sentinel_2__ndvi_promedio__mean
fold_municipality_grouped,4,12,sum,agro_pheno__y2025_s2_ndvi__auc,emp_symchange__s2_ndvi__season_mean,(agro_pheno__y2025_s2_ndvi__auc) + (emp_symchange__s2_ndvi__season_mean),0.5336364323198163,0.5336364323198163,sum::agro_pheno__y2025_s2_ndvi__auc::emp_symchange__s2_ndvi__season_mean
fold_municipality_grouped,4,13,sum,agro_pheno__y2025_s2_ndvi__auc,agro_anomaly__s2_evi__season_mean_delta,(agro_pheno__y2025_s2_ndvi__auc) + (agro_anomaly__s2_evi__season_mean_delta),0.5278771258788283,0.5278771258788283,sum::agro_pheno__y2025_s2_ndvi__auc::agro_anomaly__s2_evi__season_mean_delta
fold_municipality_grouped,4,14,difference,agro_pheno__y2025_s2_ndvi__auc,agro_anomaly__s2_evi__season_mean_delta,(agro_pheno__y2025_s2_ndvi__auc) - (agro_anomaly__s2_evi__season_mean_delta),0.5189824441166845,0.5189824441166845,difference::agro_pheno__y2025_s2_ndvi__auc::agro_anomaly__s2_evi__season_mean_delta
fold_municipality_grouped,4,15,reverse_difference,agro_pheno__y2025_s2_ndvi__auc,agro_anomaly__s2_evi__season_mean_delta,(agro_anomaly__s2_evi__season_mean_delta) - (agro_pheno__y2025_s2_ndvi__auc),0.5189824441166845,-0.5189824441166845,reverse_difference::agro_pheno__y2025_s2_ndvi__auc::agro_anomaly__s2_evi__season_mean_delta
fold_municipality_grouped,4,16,sum,agro_pheno__y2025_s2_ndvi__auc,sat_basic_2025__sentinel_2__ndvi_promedio__mean,(agro_pheno__y2025_s2_ndvi__auc) + (sat_basic_2025__sentinel_2__ndvi_promedio__mean),0.5143794463047751,0.5143794463047751,sum::agro_pheno__y2025_s2_ndvi__auc::sat_basic_2025__sentinel_2__ndvi_promedio__mean
fold_municipality_grouped,4,17,product,siap_hist__yield_mean_recent,soilgrids__cec__depth_weighted_0_30cm,(siap_hist__yield_mean_recent) * (soilgrids__cec__depth_weighted_0_30cm),0.512400379612698,-0.512400379612698,product::siap_hist__yield_mean_recent::soilgrids__cec__depth_weighted_0_30cm
fold_municipality_grouped,4,18,difference,agro_pheno__y2025_s2_ndvi__auc,agro_anomaly__s2_ndvi__season_mean_delta,(agro_pheno__y2025_s2_ndvi__auc) - (agro_anomaly__s2_ndvi__season_mean_delta),0.5116220949585105,0.5116220949585105,difference::agro_pheno__y2025_s2_ndvi__auc::agro_anomaly__s2_ndvi__season_mean_delta
fold_municipality_grouped,4,19,reverse_difference,agro_pheno__y2025_s2_ndvi__auc,agro_anomaly__s2_ndvi__season_mean_delta,(agro_anomaly__s2_ndvi__season_mean_delta) - (agro_pheno__y2025_s2_ndvi__auc),0.5116220949585105,-0.5116220949585105,reverse_difference::agro_pheno__y2025_s2_ndvi__auc::agro_anomaly__s2_ndvi__season_mean_delta
fold_municipality_grouped,4,20,reverse_safe_ratio,agro_anomaly__s2_ndvi__season_mean_delta,agro_water__2025__precip_minus_aeti_season,(agro_water__2025__precip_minus_aeti_season) / (abs(agro_anomaly__s2_ndvi__season_mean_delta) + eps),0.49647889925846067,-0.49647889925846067,reverse_safe_ratio::agro_anomaly__s2_ndvi__season_mean_delta::agro_water__2025__precip_minus_aeti_season
fold_municipality_grouped,5,1,reverse_safe_ratio,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(soilgrids__soc__depth_weighted_0_30cm) + eps),0.7349886446892143,-0.7349886446892143,reverse_safe_ratio::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_municipality_grouped,5,2,safe_ratio,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,(soilgrids__soc__depth_weighted_0_30cm) / (abs(clim_official_2025__prec__season_sum) + eps),0.7349886446892143,0.7349886446892143,safe_ratio::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_municipality_grouped,5,3,symmetric_change,soilgrids__soc__depth_weighted_0_30cm,clim_official_2025__prec__season_sum,2*((soilgrids__soc__depth_weighted_0_30cm)-(clim_official_2025__prec__season_sum)) / (abs(soilgrids__soc__depth_weighted_0_30cm)+abs(clim_official_2025__prec__season_sum)+eps),0.7349886446892143,0.7349886446892143,symmetric_change::soilgrids__soc__depth_weighted_0_30cm::clim_official_2025__prec__season_sum
fold_municipality_grouped,5,4,reverse_safe_ratio,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,(siap_hist__yield_mean_recent) / (abs(siap_hist__yield_trend_recent) + eps),0.7130423497060898,-0.7130423497060898,reverse_safe_ratio::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_municipality_grouped,5,5,reverse_safe_ratio,siap_hist__yield_trend_recent,agro_thermal__2025__gdd_proxy_base5p0c,(agro_thermal__2025__gdd_proxy_base5p0c) / (abs(siap_hist__yield_trend_recent) + eps),0.707438975225244,-0.707438975225244,reverse_safe_ratio::siap_hist__yield_trend_recent::agro_thermal__2025__gdd_proxy_base5p0c
fold_municipality_grouped,5,6,reverse_safe_ratio,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(siap_hist__yield_trend_recent) + eps),0.7071897873854786,-0.7071897873854786,reverse_safe_ratio::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_municipality_grouped,5,7,symmetric_change,siap_hist__yield_trend_recent,agro_water__2025__precip_minus_aeti_season,2*((siap_hist__yield_trend_recent)-(agro_water__2025__precip_minus_aeti_season)) / (abs(siap_hist__yield_trend_recent)+abs(agro_water__2025__precip_minus_aeti_season)+eps),0.7017451753519696,0.7017451753519696,symmetric_change::siap_hist__yield_trend_recent::agro_water__2025__precip_minus_aeti_season
fold_municipality_grouped,5,8,reverse_safe_ratio,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,(agro_soil__soc_x_cec) / (abs(clim_official_2025__prec__season_sum) + eps),0.700858340762838,0.700858340762838,reverse_safe_ratio::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_municipality_grouped,5,9,safe_ratio,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,(clim_official_2025__prec__season_sum) / (abs(agro_soil__soc_x_cec) + eps),0.700858340762838,-0.700858340762838,safe_ratio::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_municipality_grouped,5,10,symmetric_change,clim_official_2025__prec__season_sum,agro_soil__soc_x_cec,2*((clim_official_2025__prec__season_sum)-(agro_soil__soc_x_cec)) / (abs(clim_official_2025__prec__season_sum)+abs(agro_soil__soc_x_cec)+eps),0.700858340762838,-0.700858340762838,symmetric_change::clim_official_2025__prec__season_sum::agro_soil__soc_x_cec
fold_municipality_grouped,5,11,reverse_safe_ratio,siap_hist__yield_trend_recent,agro_water__2025__precip_minus_aeti_season,(agro_water__2025__precip_minus_aeti_season) / (abs(siap_hist__yield_trend_recent) + eps),0.7000272048853836,-0.7000272048853836,reverse_safe_ratio::siap_hist__yield_trend_recent::agro_water__2025__precip_minus_aeti_season
fold_municipality_grouped,5,12,symmetric_change,siap_hist__yield_trend_recent,clim_official_2025__prec__season_sum,2*((siap_hist__yield_trend_recent)-(clim_official_2025__prec__season_sum)) / (abs(siap_hist__yield_trend_recent)+abs(clim_official_2025__prec__season_sum)+eps),0.6950617622054037,0.6950617622054037,symmetric_change::siap_hist__yield_trend_recent::clim_official_2025__prec__season_sum
fold_municipality_grouped,5,13,reverse_safe_ratio,siap_hist__yield_trend_recent,soilgrids__cec__depth_weighted_0_30cm,(soilgrids__cec__depth_weighted_0_30cm) / (abs(siap_hist__yield_trend_recent) + eps),0.6944475737563943,-0.6944475737563943,reverse_safe_ratio::siap_hist__yield_trend_recent::soilgrids__cec__depth_weighted_0_30cm
fold_municipality_grouped,5,14,symmetric_change,siap_hist__yield_trend_recent,siap_hist__yield_mean_recent,2*((siap_hist__yield_trend_recent)-(siap_hist__yield_mean_recent)) / (abs(siap_hist__yield_trend_recent)+abs(siap_hist__yield_mean_recent)+eps),0.680044347611035,0.680044347611035,symmetric_change::siap_hist__yield_trend_recent::siap_hist__yield_mean_recent
fold_municipality_grouped,5,15,reverse_safe_ratio,clim_official_2025__prec__season_sum,soilgrids__nitrogen__depth_weighted_0_30cm,(soilgrids__nitrogen__depth_weighted_0_30cm) / (abs(clim_official_2025__prec__season_sum) + eps),0.6722324458344174,0.6722324458344174,reverse_safe_ratio::clim_official_2025__prec__season_sum::soilgrids__nitrogen__depth_weighted_0_30cm
fold_municipality_grouped,5,16,safe_ratio,clim_official_2025__prec__season_sum,soilgrids__nitrogen__depth_weighted_0_30cm,(clim_official_2025__prec__season_sum) / (abs(soilgrids__nitrogen__depth_weighted_0_30cm) + eps),0.6722324458344174,-0.6722324458344174,safe_ratio::clim_official_2025__prec__season_sum::soilgrids__nitrogen__depth_weighted_0_30cm
fold_municipality_grouped,5,17,symmetric_change,clim_official_2025__prec__season_sum,soilgrids__nitrogen__depth_weighted_0_30cm,2*((clim_official_2025__prec__season_sum)-(soilgrids__nitrogen__depth_weighted_0_30cm)) / (abs(clim_official_2025__prec__season_sum)+abs(soilgrids__nitrogen__depth_weighted_0_30cm)+eps),0.6722324458344174,-0.6722324458344174,symmetric_change::clim_official_2025__prec__season_sum::soilgrids__nitrogen__depth_weighted_0_30cm
fold_municipality_grouped,5,18,reverse_safe_ratio,siap_hist__yield_trend_recent,wapor_2025__aeti__season_total,(wapor_2025__aeti__season_total) / (abs(siap_hist__yield_trend_recent) + eps),0.6686435191320148,-0.6686435191320148,reverse_safe_ratio::siap_hist__yield_trend_recent::wapor_2025__aeti__season_total
fold_municipality_grouped,5,19,reverse_safe_ratio,siap_hist__yield_mean_recent,clim_official_2025__prec__season_sum,(clim_official_2025__prec__season_sum) / (abs(siap_hist__yield_mean_recent) + eps),0.6545501817022553,-0.6545501817022553,reverse_safe_ratio::siap_hist__yield_mean_recent::clim_official_2025__prec__season_sum
fold_municipality_grouped,5,20,safe_ratio,siap_hist__yield_mean_recent,clim_official_2025__prec__season_sum,(siap_hist__yield_mean_recent) / (abs(clim_official_2025__prec__season_sum) + eps),0.6545501817022553,0.6545501817022553,safe_ratio::siap_hist__yield_mean_recent::clim_official_2025__prec__season_sum
