split_id,family,repeat,method,n_train,n_pseudo_target,match_objective,municipality_tv,profile_mean_distance,rmse,mae,r2
target_matched_10,target_matched,10,GlobalRidge_C1_1000,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.8511874960010402,0.7249555146151927,0.07856161107665616
target_matched_10,target_matched,10,GlobalPLS_C0_4,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.6318152569524228,0.474194263285558,0.492312992364474
target_matched_10,target_matched,10,GlobalPLS_C0_8,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.6230430364285386,0.4827778140586841,0.5063127351834361
target_matched_10,target_matched,10,GlobalPLS_C0_12,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.6707803409040657,0.5256959932832022,0.4277622778434804
target_matched_10,target_matched,10,LocalRidge_k20_a100,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5766417785928702,0.4143599695247806,0.577109391511579
target_matched_10,target_matched,10,LocalRidge_k30_a100,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5713546113563802,0.40765869597021215,0.5848287178524729
target_matched_10,target_matched,10,Graph_k6_lam0p5,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.6060194253372025,0.46242830585638983,0.5329225269013567
target_matched_10,target_matched,10,Graph_k8_lam2,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5840277484228215,0.42926096283835113,0.5662067447079313
target_matched_10,target_matched,10,Blend_PLS8_Geo5,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5772656941987275,0.4389114135515476,0.5761937770024282
target_matched_10,target_matched,10,Blend_PLS8_Graph8,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.577171165570043,0.4316009448676686,0.5763325641896153
target_matched_10,target_matched,10,Blend_Ridge100_Geo5,97,41,0.5912328188917545,0.039685820587019444,0.544519300909117,0.5873066474494699,0.44036933712451437,0.5613221923331622
target_matched_11,target_matched,11,GlobalMean,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.8316485068984758,0.741976364093538,-0.0017086456867094757
target_matched_11,target_matched,11,StateMean,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.6319242984512399,0.427842401500938,0.42164844472107743
target_matched_11,target_matched,11,MunicipalityShrink_3,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.5349907675078186,0.3383861610950026,0.5854715213169871
target_matched_11,target_matched,11,MunicipalityShrink_8,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.5626580899624581,0.36468096131510763,0.5414877606593107
target_matched_11,target_matched,11,GeoKNN_3,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.4487653171051706,0.3282834259329232,0.7083242200012995
target_matched_11,target_matched,11,GeoKNN_5,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.45220261262380784,0.3192720854203293,0.7038389560874516
target_matched_11,target_matched,11,GeoKNN_10,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.46120913714393597,0.2965562160802124,0.6919241870684572
target_matched_11,target_matched,11,AgroKNN_5,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.5333335520050185,0.37313251071463727,0.5880356741080774
target_matched_11,target_matched,11,GeoAgro_75_25_KNN5,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.46649480849351704,0.3272219406610543,0.6848223393152836
target_matched_11,target_matched,11,GeoAgro_50_50_KNN5,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.48855893731965927,0.34565420435275096,0.6543029109671412
target_matched_11,target_matched,11,GeoAgro_25_75_KNN5,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.4763964275088569,0.3196031633153354,0.6713006918491357
target_matched_11,target_matched,11,GeoAgroTemporal_KNN5,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.4948926230036368,0.3397426190248419,0.6452815662348943
target_matched_11,target_matched,11,GlobalRidge_C1_10,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.5612155022898766,0.3889005065151593,0.543835887112726
target_matched_11,target_matched,11,GlobalRidge_C1_100,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.6236395029420493,0.4948551166995147,0.4367139040536644
target_matched_11,target_matched,11,GlobalRidge_C1_1000,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.7881510577514004,0.6937393001635314,0.10033521115868971
target_matched_11,target_matched,11,GlobalPLS_C0_4,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.5577071013227102,0.3828194210153467,0.5495214185749657
target_matched_11,target_matched,11,GlobalPLS_C0_8,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.6189225579558237,0.45542775288450515,0.44520259452964017
target_matched_11,target_matched,11,GlobalPLS_C0_12,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.6398584022632501,0.47371597570467305,0.40703432739295775
target_matched_11,target_matched,11,LocalRidge_k20_a100,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.46341478576176315,0.28005031340696784,0.6889705083779181
target_matched_11,target_matched,11,LocalRidge_k30_a100,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.46691108480759286,0.27405193407033923,0.6842595912158975
target_matched_11,target_matched,11,Graph_k6_lam0p5,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.48796863410811464,0.32031055368912587,0.6551377859616345
target_matched_11,target_matched,11,Graph_k8_lam2,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.4915452117618422,0.30237481051248427,0.650063907781215
target_matched_11,target_matched,11,Blend_PLS8_Geo5,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.482845120815207,0.3277106196219658,0.6623416513032712
target_matched_11,target_matched,11,Blend_PLS8_Graph8,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.5034743620164053,0.33648598066536484,0.6328728369055843
target_matched_11,target_matched,11,Blend_Ridge100_Geo5,97,41,0.652026790824277,0.06614303431169907,0.5788560591169598,0.5000524465910994,0.3536195851102153,0.6378463131540473
target_matched_12,target_matched,12,GlobalMean,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.9426181788529788,0.8001810409856674,-0.016008271967899335
target_matched_12,target_matched,12,StateMean,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.7318286590367546,0.5466228893058162,0.3875869348527986
target_matched_12,target_matched,12,MunicipalityShrink_3,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6444989399206581,0.43718204559667967,0.5250257820251946
target_matched_12,target_matched,12,MunicipalityShrink_8,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6645819942893311,0.4644930462491436,0.49496350424951585
target_matched_12,target_matched,12,GeoKNN_3,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6322018078417906,0.4958530226956414,0.5429780189847694
target_matched_12,target_matched,12,GeoKNN_5,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6385953050372628,0.49754617719737976,0.5336874926192086
target_matched_12,target_matched,12,GeoKNN_10,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.627572823796587,0.4667221004476791,0.5496461506130161
target_matched_12,target_matched,12,AgroKNN_5,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.7167242118473579,0.49949061974823006,0.4126056387936172
target_matched_12,target_matched,12,GeoAgro_75_25_KNN5,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6328621832736833,0.480100016625293,0.5420227426401505
target_matched_12,target_matched,12,GeoAgro_50_50_KNN5,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6408553996850922,0.47858502232993955,0.5303809371978581
target_matched_12,target_matched,12,GeoAgro_25_75_KNN5,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6442483570819244,0.470124556610348,0.5253950526097646
target_matched_12,target_matched,12,GeoAgroTemporal_KNN5,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6466839214736132,0.48837422677556763,0.5217998058983602
target_matched_12,target_matched,12,GlobalRidge_C1_10,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6772438690148308,0.47668745010212155,0.47553587564419386
target_matched_12,target_matched,12,GlobalRidge_C1_100,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.7566822099179578,0.5861826291983215,0.3452844305872692
target_matched_12,target_matched,12,GlobalRidge_C1_1000,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.90485748067727,0.7601894148787951,0.0637626042627415
target_matched_12,target_matched,12,GlobalPLS_C0_4,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6454989941362764,0.45236626276396585,0.523550625239583
target_matched_12,target_matched,12,GlobalPLS_C0_8,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.5970514996886271,0.40628840707873415,0.5923858903795707
target_matched_12,target_matched,12,GlobalPLS_C0_12,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.5988084358126251,0.39629787832824415,0.589983398601216
target_matched_12,target_matched,12,LocalRidge_k20_a100,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6216329245302553,0.42521115792077985,0.5581308932880397
target_matched_12,target_matched,12,LocalRidge_k30_a100,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6291039786380004,0.4213843776006832,0.5474459193468769
target_matched_12,target_matched,12,Graph_k6_lam0p5,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6365484098353444,0.4635217016723092,0.5366720529636302
target_matched_12,target_matched,12,Graph_k8_lam2,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6307868095479842,0.44810397953209913,0.5450215487806631
target_matched_12,target_matched,12,Blend_PLS8_Geo5,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.5973438917441592,0.42755910157875276,0.5919865536020319
target_matched_12,target_matched,12,Blend_PLS8_Graph8,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.5938610545403639,0.40457234280318066,0.5967305602036075
target_matched_12,target_matched,12,Blend_Ridge100_Geo5,97,41,0.6408873347477209,0.06076891277387352,0.5730907245782293,0.6555641065041184,0.47678851756528834,0.5085764604064551
target_matched_13,target_matched,13,GlobalMean,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.8209806526037566,0.7283480010057832,-0.00013992917641347802
target_matched_13,target_matched,13,StateMean,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.525031130898468,0.4206599713055953,0.5909607051399934
target_matched_13,target_matched,13,MunicipalityShrink_3,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.402321651955906,0.3088421590365636,0.7598172943712089
target_matched_13,target_matched,13,MunicipalityShrink_8,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.4363489979243979,0.34411344917370745,0.7174710945476839
target_matched_13,target_matched,13,GeoKNN_3,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.44810736750623875,0.3440525425097548,0.7020392286900243
target_matched_13,target_matched,13,GeoKNN_5,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.4582784696486587,0.3528455794488478,0.6883595452492415
target_matched_13,target_matched,13,GeoKNN_10,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.42963052632025844,0.3332415412245575,0.7261043189662192
target_matched_13,target_matched,13,AgroKNN_5,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.4937538254394286,0.40572141695338293,0.6382438959150557
target_matched_13,target_matched,13,GeoAgro_75_25_KNN5,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.4521516643580542,0.3495398804251108,0.6966365961058107
target_matched_13,target_matched,13,GeoAgro_50_50_KNN5,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.42515364976937275,0.3330799359136071,0.7317827259203202
target_matched_13,target_matched,13,GeoAgro_25_75_KNN5,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.4344493614886603,0.3370590804730066,0.719925707458282
target_matched_13,target_matched,13,GeoAgroTemporal_KNN5,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.4575565012766256,0.36129542120191444,0.689340683746131
target_matched_13,target_matched,13,GlobalRidge_C1_10,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.4364169798407007,0.35660306619826393,0.7173830533115111
target_matched_13,target_matched,13,GlobalRidge_C1_100,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.5853801470777196,0.5021585352191291,0.4915234838541135
target_matched_13,target_matched,13,GlobalRidge_C1_1000,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.7746512264941946,0.6873671819836583,0.10955449333251954
target_matched_13,target_matched,13,GlobalPLS_C0_4,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.4316075056339395,0.33155972103755593,0.7235778134778841
target_matched_13,target_matched,13,GlobalPLS_C0_8,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.44033381752248735,0.35647553768373746,0.7122873203047431
target_matched_13,target_matched,13,GlobalPLS_C0_12,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.44770678531978253,0.3690560650993783,0.7025717101282256
target_matched_13,target_matched,13,LocalRidge_k20_a100,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.38506417682943045,0.30898691116982613,0.7799805089228976
target_matched_13,target_matched,13,LocalRidge_k30_a100,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.3822365351187192,0.30604906894836237,0.7831999827705083
target_matched_13,target_matched,13,Graph_k6_lam0p5,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.407729384121835,0.3321550991787237,0.7533171578725009
target_matched_13,target_matched,13,Graph_k8_lam2,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.3898600287774196,0.304269332686192,0.7744658340183894
target_matched_13,target_matched,13,Blend_PLS8_Geo5,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.4034552376553176,0.3224897957085144,0.7584619049649721
target_matched_13,target_matched,13,Blend_PLS8_Graph8,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.3619178018243239,0.2980711731495577,0.8056364547842334
target_matched_13,target_matched,13,Blend_Ridge100_Geo5,97,41,0.5812294426462845,0.04175279040926004,0.5324489548414064,0.47198840116594654,0.38409889629968935,0.6694344636197094
target_matched_14,target_matched,14,GlobalMean,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.9053217833732756,0.8201408096555192,-0.0010873354132638902
target_matched_14,target_matched,14,StateMean,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.611579397093842,0.4731096641283154,0.5431520087977386
target_matched_14,target_matched,14,MunicipalityShrink_3,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.47871165409639627,0.3452662676873581,0.720092827336215
target_matched_14,target_matched,14,MunicipalityShrink_8,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.5103218855402125,0.38570092270235734,0.6819067786612747
target_matched_14,target_matched,14,GeoKNN_3,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.47536640370505423,0.3730515071991987,0.7239911570195684
target_matched_14,target_matched,14,GeoKNN_5,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.48849217238216264,0.37513532733427063,0.708538467140819
target_matched_14,target_matched,14,GeoKNN_10,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.474198912568973,0.3653645305418165,0.725345237451015
target_matched_14,target_matched,14,AgroKNN_5,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.5662512441815374,0.4449707154227011,0.6083624137654927
target_matched_14,target_matched,14,GeoAgro_75_25_KNN5,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.4895629905767206,0.3787992594816236,0.7072592475010884
target_matched_14,target_matched,14,GeoAgro_50_50_KNN5,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.4705703579049075,0.3800241533147961,0.729532454328274
target_matched_14,target_matched,14,GeoAgro_25_75_KNN5,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.4710158125871962,0.375899944221352,0.7290201481113111
target_matched_14,target_matched,14,GeoAgroTemporal_KNN5,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.4486505422334025,0.3561453461508916,0.7541430890597616
target_matched_14,target_matched,14,GlobalRidge_C1_10,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.5168888112130109,0.4034359680167754,0.6736675290396708
target_matched_14,target_matched,14,GlobalRidge_C1_100,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.6737610980705716,0.5605137383155219,0.44553020791773057
target_matched_14,target_matched,14,GlobalRidge_C1_1000,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.861688319903911,0.7748250822032939,0.09308530481766308
target_matched_14,target_matched,14,GlobalPLS_C0_4,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.46808873828668374,0.3414522270386739,0.7323776303081666
target_matched_14,target_matched,14,GlobalPLS_C0_8,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.6378516298977795,0.5003421068867986,0.5030583862890021
target_matched_14,target_matched,14,GlobalPLS_C0_12,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.6245627382195342,0.45429688184190736,0.5235490826050887
target_matched_14,target_matched,14,LocalRidge_k20_a100,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.4615858820855576,0.33971242759512893,0.7397617912242401
target_matched_14,target_matched,14,LocalRidge_k30_a100,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.46825813830321705,0.3456249424298289,0.7321838916706417
target_matched_14,target_matched,14,Graph_k6_lam0p5,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.45659921373285656,0.3792082623140919,0.7453543009916856
target_matched_14,target_matched,14,Graph_k8_lam2,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.44698540037362927,0.33952648883442715,0.755964671282207
target_matched_14,target_matched,14,Blend_PLS8_Geo5,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.5202546812299842,0.40825466292870505,0.669403676135768
target_matched_14,target_matched,14,Blend_PLS8_Graph8,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.49937420130260357,0.39396101967503044,0.6954081835839634
target_matched_14,target_matched,14,Blend_Ridge100_Geo5,97,41,0.6037904363446662,0.08309218685407195,0.5136705520949763,0.524333388346009,0.40425422358465063,0.6641997202222876
target_matched_15,target_matched,15,GlobalMean,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.8773036802129027,0.7463364344983656,-0.06508345825976192
target_matched_15,target_matched,15,StateMean,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7933940472069033,0.5859483868594344,0.1289128390288612
target_matched_15,target_matched,15,MunicipalityShrink_3,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7200475367239607,0.4965891404148221,0.2825261523937752
target_matched_15,target_matched,15,MunicipalityShrink_8,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7376778121149675,0.5182465169471896,0.24696150236026693
target_matched_15,target_matched,15,GeoKNN_3,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7106771925561586,0.4783959450215272,0.30107835009482276
target_matched_15,target_matched,15,GeoKNN_5,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7261345823218365,0.4990275197955925,0.2703443014860666
target_matched_15,target_matched,15,GeoKNN_10,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7136740375819921,0.48974146973488525,0.29517137530367576
target_matched_15,target_matched,15,AgroKNN_5,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7469911519016251,0.5024556357417665,0.22782692758784517
target_matched_15,target_matched,15,GeoAgro_75_25_KNN5,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7189294292644212,0.49320274524716756,0.2847526443189773
target_matched_15,target_matched,15,GeoAgro_50_50_KNN5,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7216739957994917,0.4896369269088388,0.27928120050335226
target_matched_15,target_matched,15,GeoAgro_25_75_KNN5,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7062129838151171,0.4828744076959104,0.3098315010863095
target_matched_15,target_matched,15,GeoAgroTemporal_KNN5,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7231244749771563,0.4933606355645387,0.2763811703781244
target_matched_15,target_matched,15,GlobalRidge_C1_10,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7217241145118622,0.4827037025431375,0.279181092275253
target_matched_15,target_matched,15,GlobalRidge_C1_100,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.6984132390117029,0.46424925085711416,0.3249923982779872
target_matched_15,target_matched,15,GlobalRidge_C1_1000,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.8376192046720218,0.6964952738125576,0.029094436569573223
target_matched_15,target_matched,15,GlobalPLS_C0_4,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7243470211204802,0.48946301528417174,0.2739323382324733
target_matched_15,target_matched,15,GlobalPLS_C0_8,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.716916277108536,0.4988581315849233,0.28875271911109246
target_matched_15,target_matched,15,GlobalPLS_C0_12,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7217833645931485,0.5184285207242122,0.27906273588088826
target_matched_15,target_matched,15,LocalRidge_k20_a100,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.6926661797706771,0.45116894225437054,0.33605561287064234
target_matched_15,target_matched,15,LocalRidge_k30_a100,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.6949840864853577,0.445017923567001,0.3316045911431399
target_matched_15,target_matched,15,Graph_k6_lam0p5,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7141448096062044,0.49607372617270773,0.29424119423892625
target_matched_15,target_matched,15,Graph_k8_lam2,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.6994715210831428,0.47717821755513545,0.3229452158446343
target_matched_15,target_matched,15,Blend_PLS8_Geo5,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.7101427312276146,0.4864865516414061,0.30212919606404054
target_matched_15,target_matched,15,Blend_PLS8_Graph8,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.6968402080141781,0.4748130005755054,0.3280296033903556
target_matched_15,target_matched,15,Blend_Ridge100_Geo5,97,41,0.6258231075798915,0.06407606448945846,0.554719345694815,0.6696741122127962,0.4262436360741236,0.3794014470805217
target_matched_16,target_matched,16,GlobalMean,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.8259776142280093,0.7191702288156901,-0.007325042178096375
target_matched_16,target_matched,16,StateMean,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.5523326714995959,0.393223338115734,0.5495624963088541
target_matched_16,target_matched,16,MunicipalityShrink_3,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4036919606518483,0.284414472184917,0.7593791382775898
target_matched_16,target_matched,16,MunicipalityShrink_8,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4426094456214068,0.31281748637226997,0.7107492910479567
target_matched_16,target_matched,16,GeoKNN_3,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4648689226192424,0.3623919704319334,0.680924025857725
target_matched_16,target_matched,16,GeoKNN_5,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4640874968855982,0.3592999623651925,0.681995831714215
target_matched_16,target_matched,16,GeoKNN_10,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4206025745170428,0.3226474967569159,0.7387977403284917
target_matched_16,target_matched,16,AgroKNN_5,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4796760379210935,0.39047040451889564,0.6602737351527599
target_matched_16,target_matched,16,GeoAgro_75_25_KNN5,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4581757348155831,0.35862344125041606,0.6900459992330665
target_matched_16,target_matched,16,GeoAgro_50_50_KNN5,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.44977268833421424,0.3611879685880841,0.7013109946901379
target_matched_16,target_matched,16,GeoAgro_25_75_KNN5,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4358821789582769,0.350563991061619,0.719475173229865
target_matched_16,target_matched,16,GeoAgroTemporal_KNN5,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.441596678401106,0.3557816963819167,0.7120714882420374
target_matched_16,target_matched,16,GlobalRidge_C1_10,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.42081424804127804,0.30559785927693234,0.7385347675423664
target_matched_16,target_matched,16,GlobalRidge_C1_100,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.5754562778825659,0.45993584297447154,0.5110575538015212
target_matched_16,target_matched,16,GlobalRidge_C1_1000,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.7784183574521726,0.6723964944622296,0.10533753935526724
target_matched_16,target_matched,16,GlobalPLS_C0_4,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4241957355683817,0.31306572017754414,0.7343158337869398
target_matched_16,target_matched,16,GlobalPLS_C0_8,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.5901321839187237,0.4397169305919021,0.48580046806246036
target_matched_16,target_matched,16,GlobalPLS_C0_12,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.6145872513637263,0.4596876621494487,0.442300608188572
target_matched_16,target_matched,16,LocalRidge_k20_a100,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.39736095275008154,0.2952504342485152,0.7668671606998633
target_matched_16,target_matched,16,LocalRidge_k30_a100,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4039843196661235,0.2958604115035414,0.7590304905057134
target_matched_16,target_matched,16,Graph_k6_lam0p5,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.39859892222770066,0.32312347821281084,0.7654122571997335
target_matched_16,target_matched,16,Graph_k8_lam2,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.3686018046117792,0.2818502603271762,0.7993921189747879
target_matched_16,target_matched,16,Blend_PLS8_Geo5,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.47230596092472427,0.3601820297099099,0.6706331169100908
target_matched_16,target_matched,16,Blend_PLS8_Graph8,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.4418022867145744,0.3313561603293144,0.7118033056195949
target_matched_16,target_matched,16,Blend_Ridge100_Geo5,97,41,0.6309297054294639,0.039685820587019444,0.5842161874468265,0.462110011971166,0.35624452133066475,0.6847001005541576
state_random_01,state_random,1,GlobalMean,97,41,1.1552757017669304,0.10417527904092601,1.0440727253303863,0.9085663543818624,0.7986019612773448,-0.0006946259150679701
state_random_01,state_random,1,StateMean,97,41,1.1552757017669304,0.10417527904092601,1.0440727253303863,0.5752855687429386,0.4376216753117758,0.5988052635692294
state_random_01,state_random,1,MunicipalityShrink_3,97,41,1.1552757017669304,0.10417527904092601,1.0440727253303863,0.47846578308315285,0.3597473545106257,0.7224827154022645
state_random_01,state_random,1,MunicipalityShrink_8,97,41,1.1552757017669304,0.10417527904092601,1.0440727253303863,0.4988174008975189,0.37751230139752384,0.6983721368655087
state_random_01,state_random,1,GeoKNN_3,97,41,1.1552757017669304,0.10417527904092601,1.0440727253303863,0.46423886668622455,0.3621753927420651,0.7387409990349054
