feature,train_mean,target_mean,standardized_mean_difference,abs_standardized_mean_difference,train_missing_fraction,target_missing_fraction,missing_fraction_difference
sat_basic_hist__sentinel_2__dswi2_std__max,0.5302028985507246,0.5359152542372881,0.04650826763582656,0.04650826763582656,0.0,0.0,0.0
soilgrids__cfvo__depth_weighted_0_60cm,6.692445300871121,6.566395455446526,-0.046278311512140055,0.046278311512140055,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi3_promedio__m05,1.799687198067633,1.7897963276836157,-0.04612854272374765,0.04612854272374765,0.0,0.0,0.0
siap_hist__harvested_ha_2024,9334.948985507248,9460.547796610175,0.04592140868786281,0.04592140868786281,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndwi_min__mean,-0.14598513260786905,-0.14435247654719063,0.04584074978484603,0.04584074978484603,0.0,0.0,0.0
sat_basic_hist__landsat__vi6t_promedio__std,0.025306116525221595,0.025545164483644987,0.04556396254343189,0.04556396254343189,0.0,0.0,0.0
clim_official_2025__tmin__m04_anomaly,-1.821458391521288,-1.8260013855109778,-0.045528582350673946,0.045528582350673946,0.0,0.0,0.0
sat_pro_2025__planet__ndvi_min__max,0.561231884057971,0.5650000000000001,0.04552552397198971,0.04552552397198971,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi4_max__max,2.0610217391304353,2.050830508474576,-0.04545550211344482,0.04545550211344482,0.0,0.0,0.0
sat_basic_hist__landsat__vi6t_max__max,-0.4853260869565217,-0.4827457627118645,0.045317619523713944,0.045317619523713944,0.0,0.0,0.0
sat_basic_hist__sentinel_2__srndi_min__max,0.16440579710144926,0.16138983050847455,-0.04524602143355308,0.04524602143355308,0.0,0.0,0.0
emp_histpos__s2_fapar__season_range,0.7650200525686657,0.7589819696014073,-0.04511930073015441,0.04511930073015441,0.0,0.0,0.0
agro_sensor__s2_planet_lai__season_mean_ratio,0.20115045804837106,0.20283938448934793,0.04496700282813709,0.04496700282813709,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__dswi3_promedio__m09,2.010563074586444,2.0020862804803485,-0.04484032553951804,0.04484032553951804,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__ndti_promedio__m04,0.07961628070175061,0.08048631029986962,0.04479336459847797,0.04479336459847797,0.0,0.0,0.0
agro_anomaly__s2_evi__peak_month_shift,0.37681159420289856,0.3389830508474576,-0.04467030384199791,0.04467030384199791,0.0,0.0,0.0
emp_shape__y2025_s2_lai__roughness,0.3192473360938578,0.32656246166263114,0.04458894187963752,0.04458894187963752,0.0,0.0,0.0
sat_basic_hist__sentinel_2__endwi_std__max,0.14623913043478265,0.14494915254237287,-0.04448604326052506,0.04448604326052506,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi5_max__max,3.050478260869565,3.0277457627118642,-0.044452336090964994,0.044452336090964994,0.0,0.0,0.0
agro_pheno__y2025_landsat_vi6t__early_mean,-0.6211641160570509,-0.6218135458703256,-0.04429209161189495,0.04429209161189495,0.0,0.0,0.0
clim_official_2025__tmin__m09_anomaly,0.4246111399885538,0.42633514889216023,0.04417299597790071,0.04417299597790071,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__ndvi_promedio__m08,0.5382317115251898,0.5433862792574656,0.0441674833691788,0.0441674833691788,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__ndvi_promedio__m09,0.4090040526904657,0.4120236071367427,0.0440986753193205,0.0440986753193205,0.0,0.0,0.0
agro_nonlinear__log1p_npp_2025,6.414985554294941,6.420036204956005,0.04404297409853647,0.04404297409853647,0.0,0.0,0.0
agro_pheno__hist_landsat_vi6t__season_mean,-0.6258141008906856,-0.6253751688149815,0.04396940678711565,0.04396940678711565,0.0,0.0,0.0
agro_pheno__y2025_s2_lai__season_mean,0.3111130286897367,0.31459889888158654,0.04392530991695699,0.04392530991695699,0.0,0.0,0.0
topo_official__slope__min,1.6839550071652385,1.617175891742868,-0.04391433665224617,0.04391433665224617,0.0,0.0,0.0
agro_soil__bdod_x_clay,30.33739097674194,30.173032885060774,-0.04385328494315658,0.04385328494315658,0.0,0.0,0.0
sat_basic_hist__sentinel_2__fapar_max__max,0.899731884057971,0.9025084745762713,0.043822430044596704,0.043822430044596704,0.0,0.0,0.0
sat_basic_hist_monthly__landsat__vi6t_promedio__m09,-0.6386300251479601,-0.638143361581921,0.04375460868693984,0.04375460868693984,0.0,0.0,0.0
sat_basic_2025__sentinel_2__evi_max__std,0.2379729207961787,0.23604736942251414,-0.043678048635288194,0.043678048635288194,0.0,0.0,0.0
agro_pheno__hist_s2_evi__late_mean,0.3514584337294482,0.34933932291813646,-0.04365769978545885,0.04365769978545885,0.0,0.0,0.0
agro_pheno__y2025_planet_lai__jun_to_aug_delta,1.2008974531914607,1.1796854653069377,-0.043333901795016,0.043333901795016,0.0,0.0,0.0
sat_basic_hist__sentinel_2__msi_max__std,0.3102611042479136,0.31299255404610077,0.04288847368362631,0.04288847368362631,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndti_min__std,0.059286569856889536,0.05881848261814533,-0.04277176215097732,0.04277176215097732,0.0,0.0,0.0
agro_pheno__hist_landsat_vi6t__early_mean,-0.6171133136360971,-0.6165113740859084,0.04263855238688568,0.04263855238688568,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi4_std__max,0.22358695652173913,0.22125423728813562,-0.04241356442172486,0.04241356442172486,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__emsi_promedio__m08,0.43227972190852626,0.4288963264607332,-0.042260353984337445,0.042260353984337445,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndti_max__std,0.08576145015096269,0.0864890865193727,0.04202065912537974,0.04202065912537974,0.0,0.0,0.0
agro_pheno__y2025_s2_ndwi__late_mean,0.21452214170692424,0.21228883508205532,-0.041676119964022824,0.041676119964022824,0.0,0.0,0.0
sat_basic_hist__sentinel_2__savi_min__min,-0.013869565217391305,-0.013593220338983051,0.041588229009440196,0.041588229009440196,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__ndsvi_promedio__m05,0.2758208937198067,0.27349802259887,-0.041567121538389776,0.041567121538389776,0.0,0.0,0.0
sat_basic_hist__sentinel_2__lai_min__min,-0.19382608695652173,-0.19338983050847455,0.04155720500155919,0.04155720500155919,0.0,0.0,0.0
sat_basic_2025__sentinel_2__lai_promedio__mean,0.3142537659498426,0.31772607585102514,0.041491624361768224,0.041491624361768224,0.0,0.0,0.0
emp_shape__y2025_planet_lai__roughness,0.4842274652198949,0.49074647588500453,0.04138962113011759,0.04138962113011759,0.0,0.0,0.0
agro_pheno__y2025_planet_lai__auc,9.417996967130879,9.455381759723988,0.04116869570065399,0.04116869570065399,0.0,0.0,0.0
agro_pheno__y2025_s2_ndwi__peak_month,8.72463768115942,8.694915254237289,-0.04105663086259723,0.04105663086259723,0.0,0.0,0.0
sat_basic_2025__sentinel_2__fapar_promedio__max,0.6552101449275362,0.6519152542372881,-0.04091270580449483,0.04091270580449483,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__srndi_promedio__m05,0.18616400966183572,0.18357909604519773,-0.040831275302847886,0.040831275302847886,0.0,0.0,0.0
sat_pro_2025__planet__lai_promedio__mean,1.4456241003811838,1.4513374360411702,0.04074890075899799,0.04074890075899799,0.0,0.0,0.0
soilgrids__cec__depth_weighted_0_60cm,19.83475166417791,19.89945758640953,0.040705495405411546,0.040705495405411546,0.0,0.0,0.0
sat_basic_2025__sentinel_2__nddi_min__min,-0.12967391304347825,-0.13145762711864406,-0.04056291911506713,0.04056291911506713,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__lai_promedio__m05,-0.018371980676328493,-0.01712259887005649,0.0405129203033394,0.0405129203033394,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__crc_promedio__m10,0.28292034161490676,0.2802694108151735,-0.04039693365969279,0.04039693365969279,0.0,0.0,0.0
sat_basic_2025__sentinel_2__msi_max__std,0.339905864577146,0.34300551439113436,0.04029273839594632,0.04029273839594632,0.0,0.0,0.0
sat_basic_2025__sentinel_2__emsi_max__std,0.37209735541353284,0.37535849843268115,0.04027759407639362,0.04027759407639362,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi5_promedio__m08,1.4966344375431333,1.509507263922518,0.04001285204070654,0.04001285204070654,0.0,0.0,0.0
emp_shape__y2025_planet_msavi__roughness,0.11363123095881607,0.11531813493265566,0.039771934629893126,0.039771934629893126,0.0,0.0,0.0
clim_official_2025__tmax__m10,21.86672195950568,21.874974574072887,0.039762816520387795,0.039762816520387795,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi3_promedio__mean,2.024850147689857,2.0184135041976283,-0.039642318794501585,0.039642318794501585,0.0,0.0,0.0
soilgrids__cfvo__30_60cm__mean,7.4715214152742755,7.337358580065985,-0.03958273624089744,0.03958273624089744,0.0,0.0,0.0
emp_shape__y2025_s2_msi__shape_entropy,0.7905953543537222,0.788759585277147,-0.039407007852407916,0.039407007852407916,0.0,0.0,0.0
emp_shape__y2025_s2_evi__peak_sharpness,0.06777983091787437,0.06989778046811941,0.03931048396355396,0.03931048396355396,0.0,0.0,0.0
emp_histpos__s2_fapar__season_min,0.036488874162817805,0.035105014802828696,-0.03923294388158484,0.03923294388158484,0.0,0.0,0.0
emp_shape__hist_landsat_vi6t__roughness,0.015024953456129881,0.014795922695091852,-0.039226396734829035,0.039226396734829035,0.0,0.0,0.0
sat_pro_2025__planet__ndvi_max__max,0.8977391304347826,0.8993389830508477,0.03919429636579755,0.03919429636579755,0.0,0.0,0.0
sat_basic_hist__sentinel_2__srndi_promedio__max,0.2826014492753623,0.28067796610169493,-0.03916941906545956,0.03916941906545956,0.0,0.0,0.0
sat_basic_2025__sentinel_2__nddi_promedio__max,0.1218840579710145,0.12077966101694916,-0.03904372619147256,0.03904372619147256,0.0,0.0,0.0
clim_official_2025__tmax__m04,25.917053220352688,25.922511197752872,0.03904227316016889,0.03904227316016889,0.0,0.0,0.0
topo_official__elevation__std,5.395714532368305,5.240924646356204,-0.03899238757689552,0.03899238757689552,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__ndti_promedio__m04,0.0826353519668737,0.0817687651331719,-0.03890649478723902,0.03890649478723902,0.0,0.0,0.0
agro_pheno__y2025_landsat_vi6t__peak_month,6.3768115942028984,6.322033898305085,-0.03887195314554425,0.03887195314554425,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mra_max__std,0.006055103301161068,0.006015789032119805,-0.03884866329420165,0.03884866329420165,0.0,0.0,0.0
emp_distribution__hist_s2_ndvi__std_over_range,0.2641012687634475,0.26323323016931566,-0.03884511313900497,0.03884511313900497,0.0,0.0,0.0
soilgrids__cfvo__5_15cm__mean,5.393162648013907,5.324839535278875,-0.0386663090144444,0.0386663090144444,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mra_promedio__max,0.034101449275362315,0.033999999999999996,-0.0384996459675615,0.0384996459675615,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mcrc_promedio__min,-0.033028985507246374,-0.03720338983050847,-0.038457728621654294,0.038457728621654294,0.0,0.0,0.0
sat_basic_hist__sentinel_2__evi_promedio__std,0.15867609163109506,0.15759876477119614,-0.03845508057801205,0.03845508057801205,0.0,0.0,0.0
sat_basic_2025__sentinel_2__srndi_promedio__max,0.2570579710144928,0.25533898305084746,-0.03835736155514626,0.03835736155514626,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mcrc_std__std,0.02755704685334782,0.027102888188761654,-0.03796467923879485,0.03796467923879485,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi2_max__min,1.394659420289855,1.4059322033898303,0.03795667558407623,0.03795667558407623,0.0,0.0,0.0
sat_basic_2025__sentinel_2__mcrc_promedio__mean,0.3069013835220155,0.30575365319979436,-0.037884498309431115,0.037884498309431115,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__dswi4_promedio__m04,0.8272290716387904,0.8282036024709755,0.03784936690263898,0.03784936690263898,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi2_promedio__m08,1.9374088336783992,1.9316957223567393,-0.03780646361847357,0.03780646361847357,0.0,0.0,0.0
sat_basic_2025__landsat__vi6t_promedio__std,0.015749460927369518,0.015914553523930012,0.037805009781276905,0.037805009781276905,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi5_promedio__std,0.33327846930968086,0.3359323908578398,0.03774874181400916,0.03774874181400916,0.0,0.0,0.0
sat_basic_hist__sentinel_2__sti_promedio__max,2.103217391304348,2.097694915254237,-0.03727208869835372,0.03727208869835372,0.0,0.0,0.0
sat_pro_2025__planet__msavi_max__max,0.7433985507246377,0.7407966101694916,-0.0371372411952437,0.0371372411952437,0.0,0.0,0.0
sat_basic_hist__landsat__vi6t_max__min,-0.6466231884057971,-0.6458474576271186,0.037080442997602,0.037080442997602,0.0,0.0,0.0
agro_pheno__y2025_s2_lai__jun_to_aug_delta,0.6086628709454797,0.595885149313963,-0.03694925465795112,0.03694925465795112,0.0,0.0,0.0
agro_thermal__2025__dtr_m05,12.435805997986725,12.419855837094582,-0.03663500330064088,0.03663500330064088,0.0,0.0,0.0
agro_pheno__y2025_s2_msi__late_mean,0.6707544973544974,0.6734772128060263,0.0366104354183996,0.0366104354183996,0.0,0.0,0.0
sat_basic_hist__sentinel_2__savi_promedio__std,0.11299244214643038,0.11234807313311083,-0.03658028219863223,0.03658028219863223,0.0,0.0,0.0
emp_distribution__y2025_landsat_vi6t__cv_absmean,0.025107079571733047,0.025368783951223405,0.036413887950476155,0.036413887950476155,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi3_max__mean,2.6686779690747757,2.6784688116743745,0.03640138851719707,0.03640138851719707,0.0,0.0,0.0
sat_basic_2025__sentinel_2__srndi_max__min,0.00543478260869565,0.010084745762711868,0.03636421403563708,0.03636421403563708,0.0,0.0,0.0
sat_pro_2025_coverage__planet__n_dates,133.2463768115942,133.33898305084745,0.036298332430463494,0.036298332430463494,0.0,0.0,0.0
sat_pro_2025_coverage__planet__n_records,133.2463768115942,133.33898305084745,0.036298332430463494,0.036298332430463494,0.0,0.0,0.0
agro_thermal__historical__season_tmean,18.723683849762082,18.73274857695782,0.036247712205857346,0.036247712205857346,0.0,0.0,0.0
agro_thermal__historical__gdd_proxy_base5p0c,2936.2589803828523,2938.1963231199884,0.036197161279023525,0.036197161279023525,0.0,0.0,0.0
agro_thermal__historical__gdd_proxy_base0p0c,4006.2589803828523,4008.1963231199884,0.03619716127902341,0.03619716127902341,0.0,0.0,0.0
clim_official_2025__tmax__m07,22.92928691993013,22.936279862614,0.03604161189199408,0.03604161189199408,0.0,0.0,0.0
sat_basic_hist__sentinel_2__fapar_min__min,0.0005,0.00038983050847457627,-0.0360366202327741,0.0360366202327741,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__crc_promedio__m09,0.21702693236714973,0.2197519774011299,0.03586925942683977,0.03586925942683977,0.0,0.0,0.0
clim_official_2025__tmax__m06_anomaly,-2.716595180560617,-2.722070284482449,-0.035661868223169545,0.035661868223169545,0.0,0.0,0.0
sat_pro_2025__planet__msavi_std__max,0.13308695652173913,0.13193220338983053,-0.03560669168397733,0.03560669168397733,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi4_std__std,0.060717267704520614,0.060123889346679844,-0.035425616048091364,0.035425616048091364,0.0,0.0,0.0
sat_pro_2025__planet__lai_promedio__min,0.5505652173913044,0.5547118644067798,0.035325916869374904,0.035325916869374904,0.0,0.0,0.0
emp_shape__y2025_s2_ndwi__shape_entropy,0.7843086169089805,0.7853960064891296,0.03532114228213486,0.03532114228213486,0.0,0.0,0.0
clim_official_2025__tmax__m06,22.62170388502775,22.627292600728698,0.035298283716149265,0.035298283716149265,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi3_std__std,0.10742445097001617,0.10667105712466317,-0.03524299715045768,0.03524299715045768,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__savi_promedio__m10,0.1920594140963706,0.193150857005518,0.03519129375094734,0.03519129375094734,0.0,0.0,0.0
clim_official_hist__tmax__season_mean,24.340679584329422,24.347537117681743,0.03518066594825064,0.03518066594825064,0.0,0.0,0.0
sat_basic_2025_coverage__landsat__cloud_median,9.364166666666666,10.099830508474575,0.03510631931483366,0.03510631931483366,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndwi_max__std,0.18122521030919447,0.18017820871168191,-0.03507637452539587,0.03507637452539587,0.0,0.0,0.0
wapor_2025__aeti__m09_total,76.4694672276194,76.10287763084374,-0.03447521601692156,0.03447521601692156,0.0,0.0,0.0
sat_basic_hist__sentinel_2__endwi_min__min,-0.29410869565217396,-0.29691525423728815,-0.034198700867686685,0.034198700867686685,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__savi_promedio__m05,0.08917355072463767,0.08972937853107342,0.03413783263305538,0.03413783263305538,0.0,0.0,0.0
emp_shape__y2025_planet_evi__turning_fraction,0.3608695652173913,0.3559322033898305,-0.03411832854453202,0.03411832854453202,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi5_max__std,0.637647973055523,0.6329866410763296,-0.03390380803819022,0.03390380803819022,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndvi_promedio__std,0.1730166105118487,0.1722539997747525,-0.03378099955936899,0.03378099955936899,0.0,0.0,0.0
sat_pro_2025_monthly__planet__evi_promedio__m10,0.32358577926170634,0.3210235806497147,-0.033730453067338205,0.033730453067338205,0.0,0.0,0.0
sat_basic_hist__sentinel_2__emsi_std__max,0.23247826086956522,0.23059322033898305,-0.03356119312324317,0.03356119312324317,0.0,0.0,0.0
agro_sensor__s2_planet_lai__monthly_rmse,1.2829496939231724,1.2798175539114105,-0.033507615632756824,0.033507615632756824,0.0,0.0,0.0
emp_shape__y2025_s2_lai__turning_fraction,0.38840579710144923,0.39322033898305075,0.033476197081582365,0.033476197081582365,0.0,0.0,0.0
emp_shape__y2025_s2_evi__curvature_energy,0.039111256735934435,0.040176770941609936,0.03336175127938051,0.03336175127938051,0.0,0.0,0.0
emp_sensor_shape__s2_vs_planet__evi__mean_abs_symmetric_difference,0.1368776385741842,0.1380075649201488,0.03327763941202529,0.03327763941202529,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi5_promedio__m04,0.7727898982056591,0.771271186440678,-0.03326395451577526,0.03326395451577526,0.0,0.0,0.0
clim_official_2025__tmax__season_mean,23.670274460702377,23.675276100491207,0.033263840424189624,0.033263840424189624,0.0,0.0,0.0
sat_pro_2025__planet__evi_max__min,0.18094202898550726,0.1823728813559322,0.03318471680381186,0.03318471680381186,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi2_min__std,0.3848832179976285,0.3817350037570521,-0.03316157011540246,0.03316157011540246,0.0,0.0,0.0
emp_symchange__s2_ndwi__late_mean,0.5662103962974363,0.5536801868232931,-0.03310955560272678,0.03310955560272678,0.0,0.0,0.0
sat_basic_hist__sentinel_2__endwi_min__std,0.16997248041706345,0.16900244489707184,-0.03303152709187808,0.03303152709187808,0.0,0.0,0.0
agro_anomaly__s2_evi__season_mean_delta,0.046532073561409946,0.04552666454002087,-0.032912747395662294,0.032912747395662294,0.0,0.0,0.0
emp_symchange__s2_evi__season_mean,0.1398229826123869,0.13697619951750756,-0.03273419298449982,0.03273419298449982,0.0,0.0,0.0
sat_pro_2025__planet__msavi_max__min,0.16321014492753622,0.16461016949152543,0.03254838377513017,0.03254838377513017,0.0,0.0,0.0
sat_pro_2025__planet__ndvi_min__min,-0.05553623188405798,-0.05193220338983051,0.03250348674020348,0.03250348674020348,0.0,0.0,0.0
sat_basic_hist__sentinel_2__enddi_max__mean,0.19365209462953753,0.1929719654276909,-0.03243705522490515,0.03243705522490515,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndsvi_max__max,0.6239710144927536,0.6249661016949152,0.032282670420017166,0.032282670420017166,0.0,0.0,0.0
agro_soil__soc__ratio_0_30_to_30_60,1.9737600973351872,1.9825121014305138,0.032279660364205216,0.032279660364205216,0.0,0.0,0.0
agro_thermal__historical__tmean_m09,17.85596620230283,17.86216870674306,0.03201768337699753,0.03201768337699753,0.0,0.0,0.0
emp_shape__hist_landsat_vi6t__lag1_autocorr,0.2976533888626132,0.28638094077770837,-0.03185643635239362,0.03185643635239362,0.0,0.0,0.0
sat_basic_hist__sentinel_2__emsi_max__std,0.34226164302926526,0.3444630362855262,0.03156373381412213,0.03156373381412213,0.0,0.0,0.0
sat_basic_hist__sentinel_2__evi_max__std,0.21378481753642872,0.21274796454096867,-0.0314109992134011,0.0314109992134011,0.0,0.0,0.0
agro_pheno__hist_landsat_vi6t__auc,-3.76375925308204,-3.7618903014667957,0.031406296448481176,0.031406296448481176,0.0,0.0,0.0
agro_soil__nitrogen__gradient_0_30_minus_30_60,0.5951980950830112,0.598221492998032,0.031120896270031295,0.031120896270031295,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__sti_promedio__m04,1.183707600069013,1.1819842615012106,-0.031068306395063115,0.031068306395063115,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndti_promedio__max,0.3516666666666667,0.3506949152542373,-0.031042081771703155,0.031042081771703155,0.0,0.0,0.0
emp_shape__y2025_s2_msi__center_of_mass_month,5.588429346868444,5.595374626025675,0.031031101005161644,0.031031101005161644,0.0,0.0,0.0
clim_official_hist__tmax__m05_mean,26.894161900076504,26.900215229745633,0.031002901961389003,0.031002901961389003,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__dswi3_promedio__m10,1.9092104543202368,1.9139643478461275,0.03094656517236501,0.03094656517236501,0.0,0.0,0.0
emp_distribution__y2025_s2_ndvi__range_asymmetry,0.06901911443144693,0.06594898094212918,-0.030919386312853937,0.030919386312853937,0.0,0.0,0.0
emp_distribution__y2025_s2_ndvi__mean_position_in_range,0.46549044278427654,0.46702550952893535,0.03091938631285266,0.03091938631285266,0.0,0.0,0.0
sat_basic_2025__sentinel_2__sti_promedio__max,2.065710144927536,2.0692881355932204,0.030852108643542292,0.030852108643542292,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__ndsvi_promedio__m10,0.29708519166019165,0.2982839911500928,0.03073507396445253,0.03073507396445253,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndwi_std__max,0.11944202898550725,0.11869491525423727,-0.03062267033755911,0.03062267033755911,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi5_min__mean,0.8067103733731242,0.8079445888024551,0.03060968972084536,0.03060968972084536,0.0,0.0,0.0
agro_sensor__s2_planet_evi__season_mean_ratio,1.0229622545827362,1.0242965419134458,0.030181657441333824,0.030181657441333824,0.0,0.0,0.0
agro_pheno__y2025_planet_msavi__senescence_slope,-0.044700531050389694,-0.046962350989507975,-0.030174118962495094,0.030174118962495094,0.0,0.0,0.0
emp_shape__hist_s2_ndwi__peak_sharpness,0.07811488402901444,0.07965398396330597,0.030164905099164564,0.030164905099164564,0.0,0.0,0.0
agro_pheno__hist_landsat_vi6t__amplitude,0.03377245039936853,0.034104976628555855,0.030155000961174763,0.030155000961174763,0.0,0.0,0.0
emp_shape__y2025_s2_lai__total_variation,1.283339320220842,1.3003885794995969,0.02994625556313932,0.02994625556313932,0.0,0.0,0.0
sat_basic_2025__sentinel_2__lai_std__max,0.43117391304347824,0.43718644067796614,0.029781236303080678,0.029781236303080678,0.0,0.0,0.0
agro_pheno__y2025_planet_evi__peak_month,8.384057971014492,8.40677966101695,0.02971191045049577,0.02971191045049577,0.0,0.0,0.0
sat_basic_2025__sentinel_2__msi_promedio__std,0.34021777422043403,0.3384674144753733,-0.029662965259673556,0.029662965259673556,0.0,0.0,0.0
sat_basic_hist__sentinel_2__mra_promedio__max,0.03566666666666667,0.035593220338983045,-0.029517316796692415,0.029517316796692415,0.0,0.0,0.0
sat_basic_hist__sentinel_2__srndi_std__max,0.16009420289855075,0.15898305084745765,-0.02926379642295569,0.02926379642295569,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__mcrc_promedio__m10,0.3184618776955733,0.319800897501745,0.029195414901904443,0.029195414901904443,0.0,0.0,0.0
clim_official_hist__tmax__m08_mean,23.652006829610386,23.658804947373554,0.029167317283590552,0.029167317283590552,0.0,0.0,0.0
sat_basic_2025__sentinel_2__dswi5_min__min,0.6357173913043477,0.6341694915254237,-0.02908176972725043,0.02908176972725043,0.0,0.0,0.0
agro_anomaly__s2_evi__season_mean_ratio,1.1989488087626299,1.1949204821807398,-0.029052261171719225,0.029052261171719225,0.0,0.0,0.0
wapor_2025__aeti__peak_dekad,13.710144927536232,13.677966101694915,-0.02894875170407808,0.02894875170407808,0.0,0.0,0.0
agro_interaction__nitrogen_x_ndvi_historical,0.4455227974668904,0.4441178506603054,-0.028800758792296446,0.028800758792296446,0.0,0.0,0.0
sat_basic_hist__sentinel_2__fapar_std__max,0.13594927536231885,0.13510169491525423,-0.028579879959184814,0.028579879959184814,0.0,0.0,0.0
sat_basic_2025__sentinel_2__sti_max__max,2.5569565217391306,2.5426779661016945,-0.02855198768543668,0.02855198768543668,0.0,0.0,0.0
sat_basic_hist__sentinel_2__lai_std__std,0.10608821246781079,0.10512592650072086,-0.028524572881098612,0.028524572881098612,0.0,0.0,0.0
agro_thermal__historical__tmean_m05,20.128146501171035,20.141024345732006,0.028392144047809566,0.028392144047809566,0.0,0.0,0.0
sat_pro_2025__planet__evi_promedio__max,0.5797246376811593,0.5771694915254239,-0.02838032302569184,0.02838032302569184,0.0,0.0,0.0
emp_symchange__s2_fapar__sign_change_fraction,0.41787439613526567,0.42372881355932207,0.028260090600468614,0.028260090600468614,0.0,0.0,0.0
emp_distribution__y2025_planet_msavi__std_over_range,0.30858432448613826,0.3078732353809795,-0.02824368734827265,0.02824368734827265,0.0,0.0,0.0
siap_hist__yield_trend_all,0.03870475177567142,0.037873394505964574,-0.02818539960562427,0.02818539960562427,0.0,0.0,0.0
sat_basic_2025__sentinel_2__ndsvi_promedio__mean,0.31798785508599064,0.31696954237281133,-0.02808627201928229,0.02808627201928229,0.0,0.0,0.0
clim_official_2025__prec__m10_anomaly,46.95473766480475,47.683315708138856,0.0277893354878138,0.0277893354878138,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__sti_promedio__m08,1.6909169727816467,1.687517160099787,-0.027623036216749226,0.027623036216749226,0.0,0.0,0.0
sat_basic_hist_monthly__sentinel_2__sti_promedio__m09,1.571227760001673,1.5741022977963655,0.02753733057664641,0.02753733057664641,0.0,0.0,0.0
emp_shape__y2025_planet_evi__curvature_energy,0.023542490404004624,0.023054801216028167,-0.02748276760223816,0.02748276760223816,0.0,0.0,0.0
agro_water__2025__precip_season_cv,0.48150204257354556,0.48261624231058153,0.027468515175669447,0.027468515175669447,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi2_max__mean,2.592487851741292,2.5873082919052024,-0.027247191656958453,0.027247191656958453,0.0,0.0,0.0
sat_basic_hist__sentinel_2__ndwi_std__std,0.022407055966423037,0.02227544930387627,-0.027238338947174746,0.027238338947174746,0.0,0.0,0.0
emp_symchange__s2_ndvi__season_mean,0.13763713583746923,0.13978680024254958,0.02717234394853372,0.02717234394853372,0.0,0.0,0.0
sat_basic_2025_monthly__sentinel_2__dswi3_promedio__m06,1.7198496376811594,1.7254887005649717,0.027067937629792583,0.027067937629792583,0.0,0.0,0.0
emp_shape__y2025_planet_msavi__curvature_energy,0.022173891144242668,0.02170881196487154,-0.026993272688248998,0.026993272688248998,0.0,0.0,0.0
sat_basic_hist__sentinel_2__dswi4_min__mean,0.8209336118951539,0.8201819181746705,-0.026971454334219536,0.026971454334219536,0.0,0.0,0.0
