pair_type,query_id,neighbor_id,n_series,pearson_mean,spearman_mean,best_lag_corr_mean,best_lag_median_months,dtw_mean
target_train,AGC_087,AGC_138,11,0.880904891222992,0.8571428571428573,0.9082334802651517,0.0,0.3154225908074746
target_train,AGC_087,AGC_139,11,0.9104659656424416,0.9025974025974026,0.9104659656424416,0.0,0.34340600137747007
target_train,AGC_087,AGC_140,11,0.8801844106346407,0.8844155844155847,0.9290576592122083,0.0,0.22864455417144425
target_train,AGC_087,AGC_141,11,0.6214447252321066,0.7207792207792209,0.9136515042703269,1.0,0.5128164067301784
target_train,AGC_087,AGC_144,11,0.9391000473121469,0.8733766233766236,0.9391000473121469,0.0,0.19820597040626434
target_train,AGC_087,AGC_145,11,0.9480455971636232,0.8603896103896106,0.9480455971636232,0.0,0.15358392816154434
target_train,AGC_087,AGC_146,11,0.8447812574265096,0.8181818181818183,0.9614130977978997,0.0,0.25376234482461507
target_train,AGC_087,AGC_148,11,0.7685157954151777,0.8205544608265753,0.8735778108847477,1.0,0.34690340364642686
target_train,AGC_087,AGC_150,11,0.9225427795574613,0.8993506493506497,0.9232899172877893,0.0,0.24507401983219507
target_train,AGC_087,AGC_151,11,0.8385580584399732,0.8441558441558444,0.8884121204861006,0.0,0.3336849158333415
target_train,AGC_087,AGC_152,11,0.848676355401905,0.8538961038961042,0.9093219841238086,0.0,0.33001829366182817
target_train,AGC_087,AGC_155,11,0.6825576402150392,0.6980519480519483,0.9153763210145294,1.0,0.4788123657727186
target_train,AGC_087,AGC_157,11,0.6077644627016401,0.7207792207792209,0.8875426637799614,2.0,0.5406180220845272
target_train,AGC_087,AGC_159,11,0.562790806490585,0.6201298701298703,0.8914000403146243,2.0,0.6181650510087339
target_train,AGC_087,AGC_160,11,0.5040966461458574,0.5649350649350651,0.9301310386535476,2.0,0.6661343791809271
target_train,AGC_087,AGC_161,11,0.6254312206049262,0.6525974025974027,0.9238933061732815,2.0,0.6092675704293562
target_train,AGC_087,AGC_162,11,0.7330919972324417,0.7142857142857144,0.8884570851047141,1.0,0.4833657176875302
target_train,AGC_087,AGC_163,11,0.7160657749191076,0.7272727272727273,0.8839974082691108,1.0,0.4500137192907703
target_train,AGC_087,AGC_164,11,0.9438473923856795,0.9123376623376626,0.9441061850576827,0.0,0.2085767068944984
target_train,AGC_087,AGC_165,11,0.8998385838355257,0.8863636363636366,0.9246333801755466,0.0,0.255794687889931
target_train,AGC_087,AGC_166,11,0.8600874345902081,0.840909090909091,0.9118669814484913,0.0,0.2911876155575417
target_train,AGC_087,AGC_167,11,0.7087807960334507,0.7077922077922079,0.8956581967748317,1.0,0.5395093328656949
target_train,AGC_087,AGC_168,11,0.6837340364411912,0.6980519480519483,0.7167131999452239,0.0,0.47235806266704167
target_train,AGC_087,AGC_169,11,0.6811915334432254,0.7402597402597404,0.913924038292938,1.0,0.4197696982382198
target_train,AGC_087,AGC_170,11,0.7402002112780511,0.7532467532467535,0.9182825733536479,1.0,0.4073224500742994
target_train,AGC_087,AGC_171,11,0.930326291947022,0.918831168831169,0.930326291947022,0.0,0.25617060183897894
target_train,AGC_087,AGC_172,11,0.7425958627410967,0.7532467532467533,0.9482671763481285,1.0,0.3326166473103403
target_train,AGC_087,AGC_176,11,0.8828695111580785,0.8279220779220782,0.8879178270894269,0.0,0.3429477787804229
target_train,AGC_087,AGC_178,11,0.8963976729042133,0.8506493506493509,0.9083083481890202,0.0,0.32567307367898574
target_train,AGC_087,AGC_179,11,0.5843148282117467,0.62987012987013,0.9116186051900492,2.0,0.6302974662340075
target_train,AGC_087,AGC_180,11,0.8142923235316322,0.7759740259740262,0.8682803595172784,0.0,0.346521058459909
target_train,AGC_087,AGC_181,11,0.8276404191303737,0.8214285714285715,0.8902742643396039,1.0,0.39537048373295075
target_train,AGC_087,AGC_184,11,0.8310537886155079,0.8474025974025975,0.9070534590922371,0.0,0.3176055226382088
target_train,AGC_087,AGC_185,11,0.9222731119411646,0.8885012151585486,0.9222731119411646,0.0,0.2931366508627519
target_train,AGC_087,AGC_187,11,0.9679424859502798,0.955191880132528,0.9679424859502798,0.0,0.18692009943333449
target_train,AGC_087,AGC_189,11,0.8769031322084605,0.8733766233766236,0.9204143735508962,0.0,0.3804327037120356
target_train,AGC_087,AGC_193,11,0.7686149469405014,0.7564935064935067,0.9166660125379228,1.0,0.4072046468855476
target_train,AGC_087,AGC_194,11,0.8079652111638587,0.6412778407056122,0.8079652111638587,0.0,0.426771385048136
target_train,AGC_087,AGC_195,11,0.9310538211768911,0.9383116883116884,0.9310538211768911,0.0,0.27846462969521846
target_train,AGC_087,AGC_196,11,0.8989091045342227,0.9155844155844157,0.8989091045342227,0.0,0.30804021714469
target_train,AGC_087,AGC_197,11,0.8641181669745227,0.8181818181818183,0.8812369362800369,0.0,0.35349990960666894
target_train,AGC_088,AGC_001,11,0.8248964381080289,0.8272727272727274,0.92612962847096,1.0,0.35263004317076047
target_train,AGC_088,AGC_002,11,0.8109015583869689,0.7727272727272729,0.928605372667982,-1.0,0.4146961729158989
target_train,AGC_088,AGC_004,11,0.9173854200444407,0.8771816532667583,0.9287504235840075,0.0,0.27611526015527166
target_train,AGC_088,AGC_005,11,0.8409460176848597,0.8496577081224322,0.9194038397213627,2.0,0.4114697891058194
target_train,AGC_088,AGC_006,11,0.9669648241879134,0.9448051948051951,0.9726083942656287,0.0,0.1524408950760399
target_train,AGC_088,AGC_007,11,0.7639288126332833,0.7941558441558443,0.8016589525435923,0.0,0.42374471615582615
target_train,AGC_088,AGC_008,11,0.9331328495739317,0.892857142857143,0.9631357603400289,0.0,0.20410180626150887
target_train,AGC_088,AGC_009,11,0.9062750846379491,0.8494814102350484,0.9076136752116006,0.0,0.29775178422528115
target_train,AGC_088,AGC_010,11,0.9221066742238254,0.8570387303184518,0.9339464714829974,0.0,0.300951058256397
target_train,AGC_088,AGC_012,11,0.9813095839544762,0.9090909090909093,0.9813095839544762,0.0,0.1189892420714362
target_train,AGC_088,AGC_013,11,0.9433268479868925,0.8636363636363638,0.9592168562347028,0.0,0.21212417272262094
target_train,AGC_088,AGC_014,11,0.8698353361636179,0.8116883116883117,0.9287254937404391,-1.0,0.32525687253068847
target_train,AGC_088,AGC_015,11,0.9118768386533502,0.8506493506493509,0.9288907480063973,0.0,0.29219326957180225
target_train,AGC_088,AGC_017,11,0.9616167149650519,0.9285714285714287,0.9616167149650519,0.0,0.15305435603444265
target_train,AGC_088,AGC_018,11,0.8283720900011204,0.8114532478384671,0.9373523689483839,0.0,0.3345897621569341
target_train,AGC_088,AGC_019,11,0.7705378287710133,0.8214285714285715,0.8393809788381765,-1.0,0.5154095710554527
target_train,AGC_088,AGC_020,11,0.7883972209511051,0.7978565710805331,0.8320419713775806,0.0,0.4771738180429532
target_train,AGC_088,AGC_021,11,0.805297308333177,0.7629870129870131,0.8999433048721618,2.0,0.42592847698915737
target_train,AGC_088,AGC_022,11,0.8971396675677424,0.8603896103896105,0.9460844507235362,0.0,0.2653768220087663
target_train,AGC_088,AGC_023,11,0.8361146371073577,0.8116883116883119,0.9091502489484199,0.0,0.35851942418319765
target_train,AGC_088,AGC_024,11,0.9471367283940716,0.87987012987013,0.9653133646126627,0.0,0.19813772300352256
target_train,AGC_088,AGC_026,11,0.96363326946337,0.902597402597403,0.9824274147235967,0.0,0.18308132255315532
target_train,AGC_088,AGC_032,11,0.924995011876464,0.918831168831169,0.9426857260466884,0.0,0.27030489412668635
target_train,AGC_088,AGC_033,11,0.9347830124325168,0.8246753246753248,0.9420279263645082,0.0,0.23348867280788663
target_train,AGC_088,AGC_034,11,0.8801656624806333,0.8298701298701302,0.9294277338514153,0.0,0.23424286782620227
target_train,AGC_088,AGC_035,11,0.9375339511460066,0.8993506493506497,0.9378580499117942,0.0,0.2533707911634169
target_train,AGC_088,AGC_037,11,0.9115124935146263,0.9025974025974027,0.9464681302107402,0.0,0.21336229724067748
target_train,AGC_088,AGC_038,11,0.8741355812086364,0.8003099838340603,0.898513795656541,0.0,0.30194263232119806
target_train,AGC_088,AGC_040,11,0.8551080395355185,0.8116883116883119,0.9265747433285809,1.0,0.33723582479396524
target_train,AGC_088,AGC_041,11,0.8296073516254814,0.737012987012987,0.8461147686301888,0.0,0.36669287578683873
target_train,AGC_088,AGC_044,11,0.8507305439693834,0.8506493506493509,0.8801888994003941,0.0,0.3852287106397018
target_train,AGC_088,AGC_045,11,0.8893154971179386,0.8506493506493507,0.9622650553165243,0.0,0.1913020144156616
target_train,AGC_088,AGC_046,11,0.9011528593894099,0.9090909090909091,0.9035704627189137,0.0,0.31881426721620204
target_train,AGC_088,AGC_047,11,0.9344003182027887,0.8896103896103899,0.9650682193953896,0.0,0.18721680779440605
target_train,AGC_088,AGC_048,11,0.9235797027535685,0.8993506493506497,0.9418080361220095,0.0,0.25112483271171815
target_train,AGC_088,AGC_049,11,0.8787777548130883,0.863636363636364,0.9386468936469424,1.0,0.3461512629424519
target_train,AGC_088,AGC_051,11,0.8239822887363207,0.7857142857142858,0.858075580338308,-1.0,0.37158913069979865
target_train,AGC_088,AGC_053,11,0.8327591864020203,0.8441558441558444,0.9255098909457221,1.0,0.4082487848599403
target_train,AGC_088,AGC_054,11,0.9199036595924912,0.88961038961039,0.9335348349827259,0.0,0.24510455628609476
target_train,AGC_088,AGC_055,11,0.9251299007886634,0.8538961038961042,0.9643887659736792,0.0,0.20858124596072966
target_train,AGC_088,AGC_056,11,0.9098952036456773,0.8831168831168832,0.9742444765521256,1.0,0.22518338420095213
target_train,AGC_088,AGC_057,11,0.8934907243761334,0.8603896103896106,0.9517159568069647,1.0,0.30767249786005296
target_train,AGC_088,AGC_058,11,0.8955266567089613,0.8917773513865325,0.9395947583560542,0.0,0.27641708411699023
target_train,AGC_088,AGC_059,11,0.8515932863473434,0.8299715077732984,0.8712855341183011,0.0,0.3141730872335002
target_train,AGC_088,AGC_060,11,0.9265566208231744,0.9058441558441561,0.9684912256271239,0.0,0.1952038606880376
target_train,AGC_088,AGC_062,11,0.9205945776344048,0.8766233766233769,0.9505698483554404,0.0,0.2337400795150585
target_train,AGC_088,AGC_064,11,0.9407548577502017,0.8863636363636366,0.9407548577502017,0.0,0.24423395189870115
target_train,AGC_088,AGC_066,11,0.9097744116157781,0.8344155844155846,0.9183677071826452,0.0,0.26984005738087435
target_train,AGC_088,AGC_067,11,0.7636398670302501,0.7487012987012989,0.7793288115120621,0.0,0.4403477999793742
target_train,AGC_088,AGC_068,11,0.8578954851034891,0.8316389588685211,0.9361110427848277,1.0,0.338516540360291
target_train,AGC_088,AGC_069,11,0.9109243315863882,0.840909090909091,0.9612423294282127,0.0,0.24224893078739446
target_train,AGC_088,AGC_070,11,0.872884237841344,0.7954545454545456,0.9327215884858027,1.0,0.29393448412893874
target_train,AGC_088,AGC_072,11,0.9546541489080997,0.8571428571428573,0.9546541489080997,0.0,0.19890547600097144
target_train,AGC_088,AGC_073,11,0.9329343619667775,0.8787021894558277,0.9712037823043637,0.0,0.18888315342020381
target_train,AGC_088,AGC_074,11,0.875442230179864,0.8831168831168834,0.8790279406769823,0.0,0.3958032681753782
target_train,AGC_088,AGC_077,11,0.9457511906353399,0.8831168831168834,0.9580846541868241,0.0,0.23371168049817842
target_train,AGC_088,AGC_078,11,0.7311019029384951,0.7594036827995161,0.7923273342705532,0.0,0.4925319289044344
target_train,AGC_088,AGC_079,11,0.9325670411068238,0.87987012987013,0.9325670411068238,0.0,0.2665868678535123
target_train,AGC_088,AGC_080,11,0.794364782494874,0.781818181818182,0.795060695921443,0.0,0.4133897060100076
target_train,AGC_088,AGC_081,11,0.8891932582990723,0.8993506493506497,0.8891932582990723,0.0,0.36393201485266435
target_train,AGC_088,AGC_083,11,0.9480271358779593,0.9178689092854809,0.9480271358779593,0.0,0.22332883675051673
target_train,AGC_088,AGC_084,11,0.8122770018458013,0.7467532467532468,0.8317843525568499,0.0,0.35028193265248586
target_train,AGC_088,AGC_089,11,0.7560360419065071,0.7889610389610392,0.8155195972905378,0.0,0.4368499089837789
target_train,AGC_088,AGC_090,11,0.867813903659593,0.8344155844155846,0.951250787407492,0.0,0.2434130867044544
target_train,AGC_088,AGC_092,11,0.7448441080111695,0.7824675324675326,0.9559450724965253,2.0,0.5198763480970411
target_train,AGC_088,AGC_096,11,0.888880899702911,0.87987012987013,0.9432664030616518,0.0,0.26963354740774653
target_train,AGC_088,AGC_097,11,0.7744503180722987,0.7435064935064937,0.8833749172977555,2.0,0.46420640951672426
target_train,AGC_088,AGC_098,11,0.8581426130993037,0.8246753246753248,0.8992620627560932,0.0,0.30921828891250047
target_train,AGC_088,AGC_099,11,0.8317247533206477,0.8376623376623379,0.8945710255459915,1.0,0.39427413712916476
target_train,AGC_088,AGC_100,11,0.9475265671690956,0.9081874155076824,0.9517527833568877,0.0,0.1998659823961835
target_train,AGC_088,AGC_101,11,0.9228508397303934,0.8798701298701299,0.9652659983767905,0.0,0.19599848594989508
target_train,AGC_088,AGC_102,11,0.9194976496331098,0.8603896103896105,0.9627701953891424,0.0,0.2025040191314238
target_train,AGC_088,AGC_103,11,0.849400889267859,0.853896103896104,0.8756350515312988,0.0,0.3902193490619012
target_train,AGC_088,AGC_104,11,0.9398232644140577,0.8701298701298703,0.9534886942704692,0.0,0.25445865434749637
target_train,AGC_088,AGC_105,11,0.8707553857439699,0.8395942355886358,0.9132617252664701,0.0,0.25891399877262383
target_train,AGC_088,AGC_106,11,0.9138968375144824,0.8311688311688314,0.92894490400248,0.0,0.2948010620221052
target_train,AGC_088,AGC_108,11,0.8654063417680381,0.840909090909091,0.9357800391892585,0.0,0.3259810101523838
target_train,AGC_088,AGC_109,11,0.905703517492395,0.7922077922077925,0.9068428039586796,0.0,0.2744311321200081
target_train,AGC_088,AGC_110,11,0.9283736949024579,0.7824675324675325,0.9297440535965755,0.0,0.19485101870087734
target_train,AGC_088,AGC_111,11,0.9044147876796328,0.8479902570272099,0.9589511245520072,1.0,0.24391398821245594
target_train,AGC_088,AGC_112,11,0.9051324644147107,0.8311688311688314,0.9692502778860684,0.0,0.19854885966475122
target_train,AGC_088,AGC_114,11,0.9531980399433234,0.9058441558441559,0.9531980399433234,0.0,0.2192949010695762
target_train,AGC_088,AGC_115,11,0.9292230889855148,0.8733766233766236,0.9648834336165364,0.0,0.21844164345719735
target_train,AGC_088,AGC_117,11,0.8442782883398038,0.7954545454545456,0.9225343278847231,0.0,0.3370712453730656
target_train,AGC_088,AGC_119,11,0.9376246702106342,0.87987012987013,0.9376246702106342,0.0,0.2697180065619143
target_train,AGC_088,AGC_121,11,0.8196446997429153,0.840909090909091,0.9241487411579274,1.0,0.3848222575875699
target_train,AGC_088,AGC_122,11,0.8820276534169742,0.8636363636363638,0.9041582977861825,-1.0,0.33983641273113185
target_train,AGC_088,AGC_123,11,0.8950215392317205,0.8798701298701302,0.9110272968905382,0.0,0.2941995178420067
target_train,AGC_088,AGC_124,11,0.8090714396730093,0.8051948051948054,0.9157550933998914,2.0,0.4449773006235049
target_train,AGC_088,AGC_125,11,0.8485795884296207,0.801948051948052,0.9130816382181348,-1.0,0.35623936293728575
target_train,AGC_088,AGC_127,11,0.9220721714352206,0.8836751597602647,0.9585850181951515,0.0,0.2189584596707865
target_train,AGC_088,AGC_131,11,0.8593675135975307,0.8603896103896105,0.9245464408536548,0.0,0.31317571191203264
target_train,AGC_088,AGC_132,11,0.9635921425094618,0.8701298701298703,0.9635921425094618,0.0,0.14839318332752743
target_train,AGC_088,AGC_133,11,0.9796845848034746,0.9480519480519483,0.9796845848034746,0.0,0.13207591934850302
target_train,AGC_088,AGC_134,11,0.7343525496787987,0.6850649350649352,0.8096808212997254,-1.0,0.47107115365405966
target_train,AGC_088,AGC_135,11,0.9021412564482677,0.8344155844155846,0.9550904202758139,1.0,0.2673235591240057
target_train,AGC_088,AGC_137,11,0.9012532215056516,0.8506493506493507,0.9046794453799483,0.0,0.2595361696734469
target_train,AGC_088,AGC_138,11,0.9342343758591746,0.9285714285714289,0.9648160100055881,0.0,0.2139823484502604
target_train,AGC_088,AGC_139,11,0.9492759817794081,0.9058441558441561,0.9590420181353653,0.0,0.20000638410058194
target_train,AGC_088,AGC_140,11,0.8059425917852315,0.7792207792207794,0.9139290945534442,0.0,0.3511605750487527
target_train,AGC_088,AGC_141,11,0.8032929357050189,0.8019480519480521,0.9274152466534022,1.0,0.4339563678293905
target_train,AGC_088,AGC_144,11,0.8286286325998052,0.7954545454545457,0.8664781940931315,0.0,0.4030044761526001
target_train,AGC_088,AGC_145,11,0.8304753608319082,0.7759740259740262,0.8735766796246125,0.0,0.3905238025951299
target_train,AGC_088,AGC_146,11,0.8583189363103433,0.7857142857142858,0.8698179334521993,0.0,0.24429150155449994
target_train,AGC_088,AGC_148,11,0.7657472537165778,0.7784054345812443,0.8250965721062479,0.0,0.4726312138983351
target_train,AGC_088,AGC_150,11,0.8874140540176072,0.8538961038961042,0.9289983391799932,0.0,0.3331584166735014
target_train,AGC_088,AGC_151,11,0.7619395832267319,0.7305194805194806,0.8229561286560877,-1.0,0.41841476540989986
target_train,AGC_088,AGC_152,11,0.843341258864998,0.8149350649350651,0.9049122947724052,0.0,0.3345814291305851
target_train,AGC_088,AGC_155,11,0.8528927004939799,0.785714285714286,0.9421011213511936,1.0,0.3537120867088759
target_train,AGC_088,AGC_157,11,0.8061629005811894,0.7922077922077922,0.9037651823106199,1.0,0.4289155843448485
target_train,AGC_088,AGC_159,11,0.7864985484886572,0.7500000000000001,0.9028095404632562,2.0,0.4148582519439044
target_train,AGC_088,AGC_160,11,0.756505567142442,0.7500000000000001,0.933059918418379,2.0,0.505586345822262
target_train,AGC_088,AGC_161,11,0.8531167037559918,0.7922077922077922,0.9440223541110323,2.0,0.37478266155066925
target_train,AGC_088,AGC_162,11,0.9103073580890411,0.8441558441558444,0.9322694712583135,1.0,0.2978416574907518
target_train,AGC_088,AGC_163,11,0.885014206798783,0.8084415584415587,0.9232793381029005,0.0,0.2761617077015718
target_train,AGC_088,AGC_164,11,0.9433940031928139,0.9058441558441559,0.9515508317172888,0.0,0.22214090396715977
target_train,AGC_088,AGC_165,11,0.989884154917478,0.9740259740259741,0.989884154917478,0.0,0.10888939418602649
target_train,AGC_088,AGC_166,11,0.7167915832184812,0.6948051948051949,0.809940944827625,0.0,0.4894572358757127
target_train,AGC_088,AGC_167,11,0.8744425070374149,0.8214285714285715,0.907407242935862,1.0,0.3664500087768186
target_train,AGC_088,AGC_168,11,0.7997690835795715,0.7272727272727274,0.8375918171415033,0.0,0.3429014020040794
target_train,AGC_088,AGC_169,11,0.8332628781421577,0.8181818181818183,0.9357025541878046,1.0,0.3396753307275276
target_train,AGC_088,AGC_170,11,0.8531710644112753,0.8474025974025975,0.9239587293144155,1.0,0.3287229292538805
target_train,AGC_088,AGC_171,11,0.943075222494419,0.918831168831169,0.9799835516836737,0.0,0.16849695778689736
target_train,AGC_088,AGC_172,11,0.911468670501499,0.8701298701298703,0.9598582448463148,1.0,0.253258033852228
target_train,AGC_088,AGC_176,11,0.9778263656099342,0.9188311688311692,0.9778263656099342,0.0,0.14284236243338508
target_train,AGC_088,AGC_178,11,0.9067264763060028,0.8538961038961042,0.9646911581516288,0.0,0.21816714166543152
target_train,AGC_088,AGC_179,11,0.78895473384787,0.7727272727272729,0.8903289932154448,2.0,0.46507657148417486
target_train,AGC_088,AGC_180,11,0.7563903069641742,0.6980519480519481,0.8237361657406752,-1.0,0.454336871425514
target_train,AGC_088,AGC_181,11,0.9180461330873064,0.8993506493506495,0.9576340298910148,0.0,0.23013766886797107
target_train,AGC_088,AGC_184,11,0.9319007452192206,0.8993506493506497,0.9424943253554591,0.0,0.21183194950198886
target_train,AGC_088,AGC_185,11,0.9304623467632936,0.7877930985467368,0.9593828190125083,0.0,0.22715325112787782
target_train,AGC_088,AGC_187,11,0.8067535712639766,0.777612094088018,0.8648174260302436,0.0,0.4172070269122333
target_train,AGC_088,AGC_189,11,0.9586847181948314,0.931818181818182,0.9587147479479046,0.0,0.21887251897074578
target_train,AGC_088,AGC_193,11,0.8877879422917917,0.8474025974025975,0.9336439262436539,0.0,0.25788055944525207
target_train,AGC_088,AGC_194,11,0.8712234087497464,0.6733633944171469,0.879922504094569,0.0,0.2814436230484698
target_train,AGC_088,AGC_195,11,0.9522488173344299,0.8701298701298704,0.9522488173344299,0.0,0.20436528347071745
target_train,AGC_088,AGC_196,11,0.7244898371121026,0.7857142857142858,0.7742887194269283,0.0,0.5397018753016359
target_train,AGC_088,AGC_197,11,0.9028420250009087,0.8766233766233769,0.9498322731386512,0.0,0.2556140220256294
target_train,AGC_091,AGC_001,11,0.9159452634714292,0.9168831168831172,0.9177564592482276,0.0,0.3011001277704528
target_train,AGC_091,AGC_002,11,0.6379427363884581,0.577922077922078,0.9143160294997124,-2.0,0.5091270118628959
target_train,AGC_091,AGC_004,11,0.9452529426081412,0.8981239429738861,0.9452529426081412,0.0,0.19965595409584402
target_train,AGC_091,AGC_005,11,0.9499396480757742,0.9453634714485765,0.9521611880194208,0.0,0.19978518768008577
target_train,AGC_091,AGC_006,11,0.8483658235779469,0.8051948051948054,0.9252422404502433,-1.0,0.33781393043030117
target_train,AGC_091,AGC_007,11,0.5781832847320433,0.6155844155844156,0.8146264753213174,-1.0,0.6080017125470794
target_train,AGC_091,AGC_008,11,0.9062215858648295,0.863636363636364,0.9329833701663751,-1.0,0.2990956325040933
target_train,AGC_091,AGC_009,11,0.7255667754631937,0.6806208584226491,0.8945658001305529,-1.0,0.514796013082356
target_train,AGC_091,AGC_010,11,0.7884956968383547,0.6793459480767866,0.9408198460559383,-2.0,0.39359369542253897
target_train,AGC_091,AGC_012,11,0.9328258589699853,0.8993506493506497,0.9358791282131662,0.0,0.2670700454427092
target_train,AGC_091,AGC_013,11,0.9572555799966896,0.9545454545454547,0.9806213923932048,0.0,0.17543546300660592
target_train,AGC_091,AGC_014,11,0.6619474334074872,0.5941558441558443,0.9300877009987167,-2.0,0.48595285315312703
target_train,AGC_091,AGC_015,11,0.9632240333115292,0.9318181818181818,0.9632240333115292,0.0,0.15294545804196066
target_train,AGC_091,AGC_017,11,0.8803149415495823,0.7694805194805198,0.9084396912580369,-1.0,0.332510619035925
target_train,AGC_091,AGC_018,11,0.7438109454156759,0.7228874165929023,0.9124191881408034,-1.0,0.4249533821672473
target_train,AGC_091,AGC_019,11,0.534669280931874,0.6655844155844157,0.8687236015757146,-2.0,0.6747545652259673
target_train,AGC_091,AGC_020,11,0.5442111439956993,0.6547643643735456,0.8472071312845668,-1.0,0.6634950382173771
target_train,AGC_091,AGC_021,11,0.9271020862092165,0.9318181818181821,0.9414932691767077,-2.0,0.28062165294188923
target_train,AGC_091,AGC_022,11,0.7856275031736595,0.7564935064935067,0.9380283970116442,-1.0,0.40487756415577575
target_train,AGC_091,AGC_023,11,0.7011951680398817,0.7240259740259742,0.9142757833377568,-1.0,0.453899574347505
target_train,AGC_091,AGC_024,11,0.9461721228126501,0.9155844155844161,0.9461721228126501,0.0,0.2542131269338735
target_train,AGC_091,AGC_026,11,0.9107106523959557,0.8474025974025975,0.9250116464499936,-1.0,0.2912902688754197
target_train,AGC_091,AGC_032,11,0.7825957342056838,0.7305194805194806,0.9033703257983073,-1.0,0.4470839459071113
target_train,AGC_091,AGC_033,11,0.9699330941759698,0.9448051948051951,0.9699330941759698,0.0,0.1808776501118644
target_train,AGC_091,AGC_034,11,0.8072819526665459,0.737012987012987,0.8703205207518591,-1.0,0.4063518483968865
target_train,AGC_091,AGC_035,11,0.8906965018643238,0.8149350649350652,0.9190644086299927,0.0,0.35036050332145
target_train,AGC_091,AGC_037,11,0.8079672943593711,0.7759740259740261,0.9141256333476379,-1.0,0.37820636040642414
target_train,AGC_091,AGC_038,11,0.7464893719506832,0.7113621738324978,0.8887827468830874,-1.0,0.47506495715395436
target_train,AGC_091,AGC_040,11,0.9549309110966011,0.9383116883116887,0.9549309110966011,0.0,0.22973939288507872
target_train,AGC_091,AGC_041,11,0.6472655410001068,0.6071428571428573,0.8434663556258084,-2.0,0.5667022835030889
target_train,AGC_091,AGC_044,11,0.608520099676893,0.6720779220779222,0.8806992818353421,-1.0,0.612564737415677
target_train,AGC_091,AGC_045,11,0.8394620393269366,0.7792207792207791,0.9121096156780417,-1.0,0.36674026847957536
target_train,AGC_091,AGC_046,11,0.7760499458276222,0.7435064935064937,0.9111709516836298,-1.0,0.43149665663800807
target_train,AGC_091,AGC_047,11,0.8816242211129098,0.8636363636363638,0.9333862729807414,-1.0,0.34286698747281935
target_train,AGC_091,AGC_048,11,0.9466797361480093,0.9220779220779224,0.9475846017631071,0.0,0.2464226466978195
target_train,AGC_091,AGC_049,11,0.9803449769381788,0.9350649350649355,0.9805262106852838,0.0,0.15152909161138758
target_train,AGC_091,AGC_051,11,0.6354844918725456,0.5811688311688313,0.8430520138793169,-2.0,0.48331718873763185
target_train,AGC_091,AGC_053,11,0.9105455828816802,0.931818181818182,0.9533785507267883,0.0,0.24329136046699676
target_train,AGC_091,AGC_054,11,0.796300742204495,0.7435064935064937,0.9131134372188344,-1.0,0.43142629036598473
target_train,AGC_091,AGC_055,11,0.9038915000460176,0.8603896103896106,0.9190096694441149,-1.0,0.31163454934671486
target_train,AGC_091,AGC_056,11,0.9614042541973135,0.918831168831169,0.9633899651800152,0.0,0.21016402826793668
target_train,AGC_091,AGC_057,11,0.9636143446813491,0.9383116883116887,0.9763383806812018,0.0,0.17837761734491883
target_train,AGC_091,AGC_058,11,0.896768347740197,0.8902274322162324,0.9280293475518733,0.0,0.3174222338270666
target_train,AGC_091,AGC_059,11,0.6316461456916816,0.6135775976739025,0.8507058922789352,-2.0,0.5105362630997189
target_train,AGC_091,AGC_060,11,0.9217969073279334,0.8668831168831171,0.9293341644025289,0.0,0.29260790693962924
target_train,AGC_091,AGC_062,11,0.8692308925763504,0.7889610389610392,0.9312465545393711,-1.0,0.3262280711675967
target_train,AGC_091,AGC_064,11,0.7753400429133755,0.737012987012987,0.9195473021515355,-1.0,0.42637950048877094
target_train,AGC_091,AGC_066,11,0.952657190693452,0.9220779220779224,0.9583898019077228,0.0,0.2305648882691598
target_train,AGC_091,AGC_067,11,0.6679906153380407,0.6837662337662339,0.7999315342568184,-1.0,0.5270452555479718
target_train,AGC_091,AGC_068,11,0.9713830921912769,0.9665995909680103,0.9713830921912769,0.0,0.1889441415317261
target_train,AGC_091,AGC_069,11,0.9756973480018929,0.9577922077922079,0.9756973480018929,0.0,0.16542640872763215
target_train,AGC_091,AGC_070,11,0.931431888058653,0.9058441558441561,0.9345644347751416,0.0,0.28333545935998344
target_train,AGC_091,AGC_072,11,0.9595597254343562,0.9512987012987014,0.9793945897883396,0.0,0.16933441412016287
target_train,AGC_091,AGC_073,11,0.8882694368296633,0.8416730484210869,0.9321973412081312,0.0,0.347022019072356
target_train,AGC_091,AGC_074,11,0.7966922473703303,0.8246753246753248,0.8662185636405701,-1.0,0.4867213677097179
target_train,AGC_091,AGC_077,11,0.9718998036934091,0.9383116883116884,0.9718998036934091,0.0,0.1747858245040842
target_train,AGC_091,AGC_078,11,0.7645251329993754,0.7849132538972282,0.7929218777828383,-1.0,0.5215943885577764
target_train,AGC_091,AGC_079,11,0.8217067357917706,0.7629870129870131,0.906355625474495,-1.0,0.4000109234782112
target_train,AGC_091,AGC_080,11,0.7304400311314517,0.705844155844156,0.8020008549089161,-1.0,0.48560708766514826
target_train,AGC_091,AGC_081,11,0.7514405604345659,0.7759740259740262,0.8368909181692961,-1.0,0.48347607991906366
target_train,AGC_091,AGC_083,11,0.7650931438718133,0.6917053564645946,0.9029854452910601,-1.0,0.41389669456949
target_train,AGC_091,AGC_084,11,0.8607729957082223,0.8506493506493509,0.8882968988240836,0.0,0.2973362950770204
